Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
FileOperation,20130206:102652,20130206:102657,3,0,0
FileOperation,20130206:102657,20130206:102727,2,0,0
FileOperation,20130206:102727,20130206:102848,1,0,0
Email,20130206:102848,20130206:102905,1,0,0
Email,20130206:102905,20130206:102944,18,0,0
FileOperation,20130206:102944,20130206:102945,1,0,0
FileOperation,20130206:102945,20130206:102946,1,0,0
FileOperation,20130206:102946,20130206:102950,1,0,0
Browser,20130206:102951,20130206:102952,1,0,0
Email,20130206:102952,20130206:102957,2,0,0
Browser,20130206:102957,20130206:102958,0,0,0
Browser,20130206:102958,20130206:103002,2,0,0
Browser,20130206:103002,20130206:103003,0,0,0
Browser,20130206:103003,20130206:103005,2,0,0
Browser,20130206:103005,20130206:103006,0,0,0
Browser,20130206:103006,20130206:103018,4,0,2
Browser,20130206:103018,20130206:103019,1,0,0
Email,20130206:103019,20130206:103037,5,0,0
Browser,20130206:103037,20130206:103039,2,0,0
Browser,20130206:103039,20130206:103040,1,0,0
Email,20130206:103040,20130206:103046,4,0,0
FileOperation,20130206:103046,20130206:103050,2,0,0
FileOperation,20130206:103050,20130206:103053,4,0,2
FileOperation,20130206:103053,20130206:103057,2,0,0
FileOperation,20130206:103057,20130206:103102,3,0,0
FileOperation,20130206:103102,20130206:103103,2,0,0
FileOperation,20130206:103103,20130206:103105,2,0,0
FileOperation,20130206:103105,20130206:103107,2,0,0
FileOperation,20130206:103107,20130206:103109,1,0,1
Word&Powerpoint,20130206:103109,20130206:103110,0,0,0
Word&Powerpoint,20130206:103110,20130206:103115,1,0,0
FileOperation,20130206:103115,20130206:103120,1,0,2
FileOperation,20130206:103120,20130206:103122,3,0,0
FileOperation,20130206:103122,20130206:103123,0,0,1
Word&Powerpoint,20130206:103123,20130206:103124,0,0,0
Word&Powerpoint,20130206:103124,20130206:103129,2,0,0
FileOperation,20130206:103129,20130206:103130,0,0,2
FileOperation,20130206:103130,20130206:103131,2,0,0
FileOperation,20130206:103131,20130206:103141,6,0,0
Excel,20130206:103141,20130206:103142,1,0,0
FileOperation,20130206:103142,20130206:103143,2,0,0
FileOperation,20130206:103143,20130206:103144,0,0,0
FileOperation,20130206:103144,20130206:103145,2,0,0
FileOperation,20130206:103145,20130206:103150,0,0,2
FileOperation,20130206:103150,20130206:103154,1,0,0
Excel,20130206:103154,20130206:103442,1,0,0
FileOperation,20130206:103442,20130206:103444,1,0,0
Email,20130206:103444,20130206:103447,1,0,0
Email,20130206:103447,20130206:103458,2,0,0
Email,20130206:103458,20130206:103500,1,0,0
Email,20130206:103500,20130206:103501,0,0,0
Word&Powerpoint,20130206:103501,20130206:103502,0,0,0
Word&Powerpoint,20130206:103502,20130206:103503,0,0,0
Word&Powerpoint,20130206:103503,20130206:103507,1,0,0
Email,20130206:103507,20130206:103622,16,0,0
Email,20130206:103622,20130206:103624,1,0,0
Word&Powerpoint,20130206:103624,20130206:103625,0,0,0
Word&Powerpoint,20130206:103625,20130206:103628,1,0,0
Email,20130206:103628,20130206:103636,3,0,1
Email,20130206:103636,20130206:103637,0,0,0
