"","打鍵回数","左クリック","右クリック"
"2013年02月06日09時05分","1","56","0"
"2013年02月06日09時10分","8","66","1"
"2013年02月06日09時15分","80","180","14"
"2013年02月06日09時20分","58","108","5"
