"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"メール","2013年02月06日09時19分34秒","2013年02月06日09時19分39秒","3","2","0"
"メール","2013年02月06日09時19分39秒","2013年02月06日09時19分41秒","1","0","0"
"調査　","2013年02月06日09時19分41秒","2013年02月06日09時19分42秒","1","0","0"
"メール","2013年02月06日09時19分42秒","2013年02月06日09時19分45秒","3","0","0"
"調査　","2013年02月06日09時19分45秒","2013年02月06日09時19分46秒","1","0","0"
"調査　","2013年02月06日09時19分46秒","2013年02月06日09時19分47秒","0","0","2"
"調査　","2013年02月06日09時19分47秒","2013年02月06日09時19分48秒","1","0","0"
"メール","2013年02月06日09時19分48秒","2013年02月06日09時19分51秒","2","1","0"
"メール","2013年02月06日09時19分51秒","2013年02月06日09時19分52秒","2","0","0"
"メール","2013年02月06日09時19分52秒","2013年02月06日09時19分53秒","1","0","0"
"調査　","2013年02月06日09時19分53秒","2013年02月06日09時19分55秒","0","0","3"
"調査　","2013年02月06日09時19分55秒","2013年02月06日09時19分56秒","0","0","1"
"調査　","2013年02月06日09時19分56秒","2013年02月06日09時19分57秒","0","0","2"
"調査　","2013年02月06日09時19分57秒","2013年02月06日09時19分59秒","0","0","2"
"調査　","2013年02月06日09時19分59秒","2013年02月06日09時20分00秒","0","0","1"
