"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"ブラウザ","2013年02月06日09時24分45秒","2013年02月06日09時24分46秒","2","0","0"
"ブラウザ","2013年02月06日09時24分46秒","2013年02月06日09時25分00秒","3","0","26"
"ブラウザ","2013年02月06日09時25分00秒","2013年02月06日09時25分07秒","7","0","0"
"ブラウザ","2013年02月06日09時25分07秒","2013年02月06日09時25分11秒","1","0","0"
"ブラウザ","2013年02月06日09時25分11秒","2013年02月06日09時25分18秒","0","0","2"
"ブラウザ","2013年02月06日09時25分18秒","2013年02月06日09時25分19秒","1","0","0"
"メール","2013年02月06日09時25分19秒","2013年02月06日09時26分27秒","4","0","142"
"メール","2013年02月06日09時26分27秒","2013年02月06日09時26分30秒","2","0","0"
"ファイル操作","2013年02月06日09時26分30秒","2013年02月06日09時26分31秒","2","0","0"
"メール","2013年02月06日09時26分31秒","2013年02月06日09時28分28秒","10","0","175"
"メール","2013年02月06日09時28分28秒","2013年02月06日09時28分40秒","8","0","0"
"メール","2013年02月06日09時28分40秒","2013年02月06日09時28分42秒","1","0","0"
"ブラウザ","2013年02月06日09時28分42秒","2013年02月06日09時28分44秒","1","0","0"
"ブラウザ","2013年02月06日09時28分44秒","2013年02月06日09時29分07秒","3","0","0"
"ブラウザ","2013年02月06日09時29分07秒","2013年02月06日09時29分14秒","1","0","0"
"ブラウザ","2013年02月06日09時29分14秒","2013年02月06日09時29分16秒","1","0","0"
"メール","2013年02月06日09時29分16秒","2013年02月06日09時29分28秒","1","0","0"
"メール","2013年02月06日09時29分28秒","2013年02月06日09時29分29秒","1","0","0"
"メール","2013年02月06日09時29分29秒","2013年02月06日09時29分33秒","7","0","0"
"メール","2013年02月06日09時29分33秒","2013年02月06日09時29分39秒","0","0","0"
"調査　","2013年02月06日09時29分39秒","2013年02月06日09時29分40秒","1","0","0"
"メール","2013年02月06日09時29分41秒","2013年02月06日09時29分42秒","1","0","0"
"ブラウザ","2013年02月06日09時29分42秒","2013年02月06日09時29分44秒","1","0","0"
"ブラウザ","2013年02月06日09時29分44秒","2013年02月06日09時29分46秒","1","0","0"
"ブラウザ","2013年02月06日09時29分46秒","2013年02月06日09時29分47秒","1","0","0"
"ブラウザ","2013年02月06日09時29分47秒","2013年02月06日09時29分50秒","1","0","0"
"ブラウザ","2013年02月06日09時29分50秒","2013年02月06日09時30分00秒","13","0","0"
"ブラウザ","2013年02月06日09時30分00秒","2013年02月06日09時30分18秒","3","0","63"
"ブラウザ","2013年02月06日09時30分18秒","2013年02月06日09時30分28秒","1","0","0"
"メール","2013年02月06日09時30分28秒","2013年02月06日09時30分30秒","1","0","0"
"メール","2013年02月06日09時30分30秒","2013年02月06日09時30分43秒","4","0","0"
"ファイル操作","2013年02月06日09時30分43秒","2013年02月06日09時30分44秒","1","0","0"
"ファイル操作","2013年02月06日09時30分44秒","2013年02月06日09時30分46秒","1","0","0"
"ブラウザ","2013年02月06日09時30分46秒","2013年02月06日09時30分49秒","1","0","0"
"ブラウザ","2013年02月06日09時30分49秒","2013年02月06日09時30分54秒","1","0","0"
"ファイル操作","2013年02月06日09時30分54秒","2013年02月06日09時30分56秒","1","0","0"
"メール","2013年02月06日09時30分56秒","2013年02月06日09時30分57秒","1","0","0"
"ブラウザ","2013年02月06日09時30分57秒","2013年02月06日09時31分05秒","1","0","0"
"メール","2013年02月06日09時31分05秒","2013年02月06日09時31分07秒","1","0","0"
"ファイル操作","2013年02月06日09時31分07秒","2013年02月06日09時31分14秒","1","0","0"
"メール","2013年02月06日09時31分14秒","2013年02月06日09時31分20秒","2","0","0"
"メール","2013年02月06日09時31分20秒","2013年02月06日09時31分27秒","3","0","4"
"ファイル操作","2013年02月06日09時31分27秒","2013年02月06日09時31分29秒","2","0","0"
"ファイル操作","2013年02月06日09時31分29秒","2013年02月06日09時31分31秒","2","0","0"
"ファイル操作","2013年02月06日09時31分31秒","2013年02月06日09時31分33秒","3","0","0"
"ファイル操作","2013年02月06日09時31分33秒","2013年02月06日09時31分38秒","2","0","0"
"ファイル操作","2013年02月06日09時31分38秒","2013年02月06日09時31分40秒","2","0","0"
"ファイル操作","2013年02月06日09時31分40秒","2013年02月06日09時31分42秒","2","0","0"
"ファイル操作","2013年02月06日09時31分42秒","2013年02月06日09時31分44秒","2","0","0"
"メール","2013年02月06日09時31分44秒","2013年02月06日09時31分46秒","0","0","0"
"メール","2013年02月06日09時31分46秒","2013年02月06日09時32分04秒","4","0","0"
"ファイル操作","2013年02月06日09時32分04秒","2013年02月06日09時32分06秒","1","0","0"
"メール","2013年02月06日09時32分06秒","2013年02月06日09時32分08秒","2","0","0"
"メール","2013年02月06日09時32分08秒","2013年02月06日09時32分14秒","4","0","0"
"メール","2013年02月06日09時32分14秒","2013年02月06日09時32分17秒","1","0","0"
"メール","2013年02月06日09時32分17秒","2013年02月06日09時32分18秒","1","0","0"
"ファイル操作","2013年02月06日09時32分18秒","2013年02月06日09時32分19秒","1","0","0"
"メール","2013年02月06日09時32分19秒","2013年02月06日09時32分20秒","2","0","0"
"ファイル操作","2013年02月06日09時32分20秒","2013年02月06日09時32分21秒","1","0","0"
"ファイル操作","2013年02月06日09時32分21秒","2013年02月06日09時32分23秒","1","0","1"
"エクセル","2013年02月06日09時32分23秒","2013年02月06日09時32分24秒","0","0","0"
"エクセル","2013年02月06日09時32分24秒","2013年02月06日09時32分39秒","7","0","2"
"ファイル操作","2013年02月06日09時32分39秒","2013年02月06日09時32分41秒","1","0","2"
"ファイル操作","2013年02月06日09時32分41秒","2013年02月06日09時32分44秒","1","0","0"
"ファイル操作","2013年02月06日09時32分44秒","2013年02月06日09時32分46秒","2","0","0"
"ファイル操作","2013年02月06日09時32分46秒","2013年02月06日09時32分47秒","2","0","0"
"ファイル操作","2013年02月06日09時32分47秒","2013年02月06日09時32分49秒","1","0","1"
"エクセル","2013年02月06日09時32分49秒","2013年02月06日09時32分56秒","4","0","0"
"ファイル操作","2013年02月06日09時32分56秒","2013年02月06日09時32分58秒","1","0","0"
"ファイル操作","2013年02月06日09時32分58秒","2013年02月06日09時32分59秒","1","0","0"
"エクセル","2013年02月06日09時32分59秒","2013年02月06日09時33分00秒","1","0","0"
"ファイル操作","2013年02月06日09時33分00秒","2013年02月06日09時33分01秒","1","0","0"
"エクセル","2013年02月06日09時33分01秒","2013年02月06日09時33分13秒","6","0","8"
"エクセル","2013年02月06日09時33分13秒","2013年02月06日09時33分18秒","6","0","2"
"エクセル","2013年02月06日09時33分18秒","2013年02月06日09時35分00秒","9","0","6"
"エクセル","2013年02月06日09時35分00秒","2013年02月06日09時36分37秒","0","0","0"
"エクセル","2013年02月06日10時04分11秒","2013年02月06日10時04分15秒","3","0","0"
"メール","2013年02月06日10時04分15秒","2013年02月06日10時04分32秒","2","0","0"
"ブラウザ","2013年02月06日10時04分32秒","2013年02月06日10時04分33秒","0","0","0"
"ブラウザ","2013年02月06日10時04分33秒","2013年02月06日10時04分40秒","1","0","0"
"ブラウザ","2013年02月06日10時04分40秒","2013年02月06日10時04分41秒","1","0","0"
"メール","2013年02月06日10時04分41秒","2013年02月06日10時04分45秒","2","0","0"
"メール","2013年02月06日10時04分45秒","2013年02月06日10時05分01秒","1","0","78"
"メール","2013年02月06日10時05分01秒","2013年02月06日10時06分34秒","4","0","189"
"メール","2013年02月06日10時06分34秒","2013年02月06日10時06分37秒","2","0","0"
"メール","2013年02月06日10時06分37秒","2013年02月06日10時06分40秒","1","0","0"
"ファイル操作","2013年02月06日10時06分40秒","2013年02月06日10時06分41秒","1","0","0"
"メール","2013年02月06日10時06分41秒","2013年02月06日10時06分59秒","2","0","15"
"メール","2013年02月06日10時06分59秒","2013年02月06日10時07分00秒","1","0","0"
"メール","2013年02月06日10時07分00秒","2013年02月06日10時07分03秒","4","0","0"
"メール","2013年02月06日10時07分03秒","2013年02月06日10時07分04秒","1","0","0"
"メール","2013年02月06日10時07分04秒","2013年02月06日10時07分06秒","1","0","0"
"ブラウザ","2013年02月06日10時07分06秒","2013年02月06日10時07分10秒","1","0","0"
"メール","2013年02月06日10時07分10秒","2013年02月06日10時07分31秒","4","0","0"
"エクセル","2013年02月06日10時07分31秒","2013年02月06日10時07分36秒","1","0","0"
"メール","2013年02月06日10時07分36秒","2013年02月06日10時07分38秒","2","0","0"
"ファイル操作","2013年02月06日10時07分38秒","2013年02月06日10時07分41秒","3","0","0"
"ファイル操作","2013年02月06日10時07分41秒","2013年02月06日10時07分42秒","0","0","0"
"ファイル操作","2013年02月06日10時07分42秒","2013年02月06日10時07分44秒","2","0","0"
"ファイル操作","2013年02月06日10時07分45秒","2013年02月06日10時07分47秒","2","0","0"
"ファイル操作","2013年02月06日10時07分47秒","2013年02月06日10時07分50秒","2","0","0"
"ファイル操作","2013年02月06日10時07分50秒","2013年02月06日10時07分52秒","2","0","0"
"ファイル操作","2013年02月06日10時07分52秒","2013年02月06日10時07分55秒","3","0","0"
"ファイル操作","2013年02月06日10時07分55秒","2013年02月06日10時07分56秒","1","0","0"
"ファイル操作","2013年02月06日10時07分56秒","2013年02月06日10時07分58秒","2","0","0"
"ファイル操作","2013年02月06日10時07分58秒","2013年02月06日10時08分00秒","3","0","0"
"ファイル操作","2013年02月06日10時08分00秒","2013年02月06日10時08分05秒","4","0","1"
"ワード・パワポ","2013年02月06日10時08分05秒","2013年02月06日10時08分06秒","0","0","0"
"ワード・パワポ","2013年02月06日10時08分06秒","2013年02月06日10時08分19秒","3","0","0"
"ファイル操作","2013年02月06日10時08分19秒","2013年02月06日10時08分20秒","0","0","0"
"エクセル","2013年02月06日10時08分20秒","2013年02月06日10時08分38秒","9","2","14"
"ワード・パワポ","2013年02月06日10時08分38秒","2013年02月06日10時08分44秒","0","0","2"
"エクセル","2013年02月06日10時08分44秒","2013年02月06日10時08分50秒","2","0","8"
"ワード・パワポ","2013年02月06日10時08分50秒","2013年02月06日10時08分52秒","0","0","2"
"エクセル","2013年02月06日10時08分52秒","2013年02月06日10時08分54秒","0","0","5"
"ファイル操作","2013年02月06日10時08分54秒","2013年02月06日10時08分56秒","0","0","2"
"ワード・パワポ","2013年02月06日10時08分56秒","2013年02月06日10時09分06秒","0","0","2"
"エクセル","2013年02月06日10時09分06秒","2013年02月06日10時09分11秒","1","0","8"
"ワード・パワポ","2013年02月06日10時09分11秒","2013年02月06日10時09分13秒","0","0","2"
"エクセル","2013年02月06日10時09分13秒","2013年02月06日10時09分15秒","0","0","5"
"ファイル操作","2013年02月06日10時09分15秒","2013年02月06日10時09分16秒","0","0","2"
"ワード・パワポ","2013年02月06日10時09分16秒","2013年02月06日10時09分20秒","2","0","0"
"エクセル","2013年02月06日10時09分20秒","2013年02月06日10時09分21秒","0","0","2"
"ファイル操作","2013年02月06日10時09分21秒","2013年02月06日10時09分24秒","2","0","1"
"エクセル","2013年02月06日10時09分24秒","2013年02月06日10時09分36秒","3","1","2"
"エクセル","2013年02月06日10時09分36秒","2013年02月06日10時09分43秒","1","0","9"
"エクセル","2013年02月06日10時09分43秒","2013年02月06日10時09分46秒","0","0","3"
"エクセル","2013年02月06日10時09分46秒","2013年02月06日10時09分51秒","0","0","7"
"エクセル","2013年02月06日10時09分51秒","2013年02月06日10時09分52秒","1","0","0"
"エクセル","2013年02月06日10時09分52秒","2013年02月06日10時09分53秒","0","0","1"
"ファイル操作","2013年02月06日10時09分53秒","2013年02月06日10時09分54秒","0","0","1"
"ファイル操作","2013年02月06日10時09分54秒","2013年02月06日10時09分55秒","1","0","2"
"ファイル操作","2013年02月06日10時09分55秒","2013年02月06日10時09分57秒","2","0","0"
"ファイル操作","2013年02月06日10時09分57秒","2013年02月06日10時09分58秒","1","0","1"
"エクセル","2013年02月06日10時09分58秒","2013年02月06日10時09分59秒","0","0","0"
"エクセル","2013年02月06日10時09分59秒","2013年02月06日10時10分01秒","0","0","2"
"エクセル","2013年02月06日10時10分01秒","2013年02月06日10時10分02秒","0","0","0"
"エクセル","2013年02月06日10時10分02秒","2013年02月06日10時10分06秒","1","0","7"
"ファイル操作","2013年02月06日10時10分06秒","2013年02月06日10時10分07秒","0","0","2"
"エクセル","2013年02月06日10時10分07秒","2013年02月06日10時10分09秒","1","0","0"
"エクセル","2013年02月06日10時10分09秒","2013年02月06日10時10分10秒","0","0","2"
"ファイル操作","2013年02月06日10時10分10秒","2013年02月06日10時10分13秒","4","0","0"
"ファイル操作","2013年02月06日10時10分13秒","2013年02月06日10時10分17秒","4","0","0"
"ファイル操作","2013年02月06日10時10分17秒","2013年02月06日10時10分21秒","1","0","0"
"メール","2013年02月06日10時10分21秒","2013年02月06日10時10分23秒","2","0","0"
"メール","2013年02月06日10時10分23秒","2013年02月06日10時10分25秒","2","0","0"
"ファイル操作","2013年02月06日10時10分25秒","2013年02月06日10時10分28秒","2","0","1"
"エクセル","2013年02月06日10時10分28秒","2013年02月06日10時10分30秒","0","0","2"
"エクセル","2013年02月06日10時10分30秒","2013年02月06日10時10分31秒","0","0","2"
"エクセル","2013年02月06日10時10分31秒","2013年02月06日10時10分34秒","0","0","2"
"エクセル","2013年02月06日10時10分34秒","2013年02月06日10時10分40秒","1","0","9"
"エクセル","2013年02月06日10時10分40秒","2013年02月06日10時10分41秒","1","0","0"
"エクセル","2013年02月06日10時10分41秒","2013年02月06日10時10分42秒","0","0","1"
"ファイル操作","2013年02月06日10時10分42秒","2013年02月06日10時10分43秒","0","0","3"
"エクセル","2013年02月06日10時10分43秒","2013年02月06日10時10分44秒","0","0","2"
"ファイル操作","2013年02月06日10時10分44秒","2013年02月06日10時10分46秒","1","0","1"
"ワード・パワポ","2013年02月06日10時10分46秒","2013年02月06日10時10分47秒","0","0","0"
"ワード・パワポ","2013年02月06日10時10分47秒","2013年02月06日10時10分54秒","0","0","1"
"ファイル操作","2013年02月06日10時10分54秒","2013年02月06日10時10分55秒","0","0","1"
"ファイル操作","2013年02月06日10時10分55秒","2013年02月06日10時10分56秒","0","0","2"
"ワード・パワポ","2013年02月06日10時10分56秒","2013年02月06日10時10分57秒","1","0","0"
"ファイル操作","2013年02月06日10時10分57秒","2013年02月06日10時10分59秒","1","0","0"
"エクセル","2013年02月06日10時10分59秒","2013年02月06日10時11分06秒","1","0","8"
"ワード・パワポ","2013年02月06日10時11分06秒","2013年02月06日10時11分10秒","0","0","4"
"エクセル","2013年02月06日10時11分10秒","2013年02月06日10時11分12秒","0","0","5"
"ファイル操作","2013年02月06日10時11分12秒","2013年02月06日10時11分13秒","0","0","4"
"ワード・パワポ","2013年02月06日10時11分13秒","2013年02月06日10時11分15秒","1","0","0"
"ワード・パワポ","2013年02月06日10時11分15秒","2013年02月06日10時11分16秒","1","0","0"
"エクセル","2013年02月06日10時11分16秒","2013年02月06日10時11分23秒","1","0","7"
"ファイル操作","2013年02月06日10時11分23秒","2013年02月06日10時11分25秒","0","0","1"
"ワード・パワポ","2013年02月06日10時11分25秒","2013年02月06日10時11分26秒","0","0","0"
"ワード・パワポ","2013年02月06日10時11分26秒","2013年02月06日10時11分35秒","0","0","2"
"ファイル操作","2013年02月06日10時11分35秒","2013年02月06日10時11分36秒","0","0","3"
"エクセル","2013年02月06日10時11分36秒","2013年02月06日10時11分41秒","1","0","8"
"ファイル操作","2013年02月06日10時11分41秒","2013年02月06日10時11分42秒","0","0","3"
"エクセル","2013年02月06日10時11分42秒","2013年02月06日10時11分43秒","0","0","1"
"ファイル操作","2013年02月06日10時11分43秒","2013年02月06日10時11分44秒","0","0","3"
"ワード・パワポ","2013年02月06日10時11分44秒","2013年02月06日10時11分46秒","0","0","1"
"ファイル操作","2013年02月06日10時11分46秒","2013年02月06日10時11分47秒","0","0","1"
"エクセル","2013年02月06日10時11分47秒","2013年02月06日10時11分53秒","0","0","8"
"ワード・パワポ","2013年02月06日10時11分53秒","2013年02月06日10時11分54秒","0","0","2"
"エクセル","2013年02月06日10時11分54秒","2013年02月06日10時11分58秒","0","0","7"
"ワード・パワポ","2013年02月06日10時11分58秒","2013年02月06日10時11分59秒","1","0","0"
"ワード・パワポ","2013年02月06日10時11分59秒","2013年02月06日10時12分00秒","0","0","1"
"ファイル操作","2013年02月06日10時12分00秒","2013年02月06日10時12分02秒","1","0","3"
"ファイル操作","2013年02月06日10時12分02秒","2013年02月06日10時12分04秒","0","0","2"
"ファイル操作","2013年02月06日10時12分04秒","2013年02月06日10時12分09秒","5","0","0"
"ファイル操作","2013年02月06日10時12分09秒","2013年02月06日10時12分11秒","2","0","1"
"エクセル","2013年02月06日10時12分11秒","2013年02月06日10時12分13秒","0","0","2"
"エクセル","2013年02月06日10時12分13秒","2013年02月06日10時12分45秒","16","0","23"
"エクセル","2013年02月06日10時12分45秒","2013年02月06日10時12分48秒","1","0","0"
"エクセル","2013年02月06日10時12分48秒","2013年02月06日10時12分50秒","1","0","0"
"ファイル操作","2013年02月06日10時12分50秒","2013年02月06日10時12分51秒","2","0","2"
"ファイル操作","2013年02月06日10時12分51秒","2013年02月06日10時12分52秒","0","0","0"
"ファイル操作","2013年02月06日10時12分52秒","2013年02月06日10時12分54秒","3","0","0"
"ファイル操作","2013年02月06日10時12分54秒","2013年02月06日10時12分56秒","3","0","0"
"ワード・パワポ","2013年02月06日10時12分56秒","2013年02月06日10時12分57秒","0","0","0"
"ワード・パワポ","2013年02月06日10時12分57秒","2013年02月06日10時13分06秒","1","0","2"
"ファイル操作","2013年02月06日10時13分06秒","2013年02月06日10時13分08秒","0","0","2"
"エクセル","2013年02月06日10時13分08秒","2013年02月06日10時13分10秒","1","0","2"
"ワード・パワポ","2013年02月06日10時13分10秒","2013年02月06日10時13分12秒","0","0","2"
"エクセル","2013年02月06日10時13分12秒","2013年02月06日10時13分16秒","0","0","6"
"ファイル操作","2013年02月06日10時13分16秒","2013年02月06日10時13分17秒","0","0","2"
"ワード・パワポ","2013年02月06日10時13分17秒","2013年02月06日10時13分19秒","0","0","2"
"エクセル","2013年02月06日10時13分19秒","2013年02月06日10時13分23秒","0","0","10"
"ワード・パワポ","2013年02月06日10時13分23秒","2013年02月06日10時13分30秒","0","0","2"
"エクセル","2013年02月06日10時13分30秒","2013年02月06日10時13分33秒","0","0","5"
"ワード・パワポ","2013年02月06日10時13分33秒","2013年02月06日10時13分34秒","0","0","3"
"エクセル","2013年02月06日10時13分34秒","2013年02月06日10時13分37秒","0","0","10"
"ワード・パワポ","2013年02月06日10時13分37秒","2013年02月06日10時13分38秒","0","0","1"
"エクセル","2013年02月06日10時13分38秒","2013年02月06日10時13分40秒","0","0","8"
"ワード・パワポ","2013年02月06日10時13分40秒","2013年02月06日10時13分45秒","1","0","0"
"ワード・パワポ","2013年02月06日10時13分45秒","2013年02月06日10時13分47秒","1","0","0"
"エクセル","2013年02月06日10時13分47秒","2013年02月06日10時13分48秒","0","0","1"
"ファイル操作","2013年02月06日10時13分48秒","2013年02月06日10時13分49秒","1","0","1"
"ファイル操作","2013年02月06日10時13分49秒","2013年02月06日10時13分50秒","1","0","1"
"エクセル","2013年02月06日10時13分50秒","2013年02月06日10時13分51秒","0","0","0"
"エクセル","2013年02月06日10時13分51秒","2013年02月06日10時13分54秒","1","0","2"
"エクセル","2013年02月06日10時13分54秒","2013年02月06日10時14分02秒","1","0","15"
"エクセル","2013年02月06日10時14分02秒","2013年02月06日10時14分06秒","1","0","2"
"エクセル","2013年02月06日10時14分06秒","2013年02月06日10時14分45秒","14","0","22"
"エクセル","2013年02月06日10時14分45秒","2013年02月06日10時14分47秒","1","0","1"
"ファイル操作","2013年02月06日10時14分47秒","2013年02月06日10時14分48秒","0","0","1"
"ファイル操作","2013年02月06日10時14分48秒","2013年02月06日10時14分50秒","1","0","2"
"ファイル操作","2013年02月06日10時14分50秒","2013年02月06日10時14分54秒","2","0","0"
"ファイル操作","2013年02月06日10時14分54秒","2013年02月06日10時14分56秒","1","0","1"
"ワード・パワポ","2013年02月06日10時14分56秒","2013年02月06日10時15分02秒","0","0","0"
"ワード・パワポ","2013年02月06日10時15分02秒","2013年02月06日10時15分05秒","0","0","0"
"ワード・パワポ","2013年02月06日10時15分05秒","2013年02月06日10時15分17秒","0","0","3"
"ファイル操作","2013年02月06日10時15分17秒","2013年02月06日10時15分18秒","0","0","3"
"エクセル","2013年02月06日10時15分18秒","2013年02月06日10時15分25秒","1","0","11"
"ファイル操作","2013年02月06日10時15分25秒","2013年02月06日10時15分27秒","0","0","6"
"ワード・パワポ","2013年02月06日10時15分27秒","2013年02月06日10時15分32秒","0","0","2"
"エクセル","2013年02月06日10時15分32秒","2013年02月06日10時15分36秒","0","0","8"
"ワード・パワポ","2013年02月06日10時15分36秒","2013年02月06日10時15分44秒","0","0","2"
"エクセル","2013年02月06日10時15分44秒","2013年02月06日10時15分51秒","1","0","13"
"ワード・パワポ","2013年02月06日10時15分51秒","2013年02月06日10時15分53秒","0","0","2"
"エクセル","2013年02月06日10時15分53秒","2013年02月06日10時15分56秒","0","0","8"
"ワード・パワポ","2013年02月06日10時15分56秒","2013年02月06日10時15分57秒","1","0","0"
"ワード・パワポ","2013年02月06日10時15分57秒","2013年02月06日10時15分58秒","0","0","2"
"エクセル","2013年02月06日10時15分58秒","2013年02月06日10時15分59秒","0","0","3"
"ファイル操作","2013年02月06日10時15分59秒","2013年02月06日10時16分01秒","2","0","1"
"エクセル","2013年02月06日10時16分01秒","2013年02月06日10時16分04秒","1","0","0"
"エクセル","2013年02月06日10時16分04秒","2013年02月06日10時16分12秒","1","0","17"
"ファイル操作","2013年02月06日10時16分12秒","2013年02月06日10時16分13秒","0","0","2"
"ファイル操作","2013年02月06日10時16分13秒","2013年02月06日10時16分15秒","3","0","0"
"ファイル操作","2013年02月06日10時16分15秒","2013年02月06日10時16分16秒","0","0","1"
"エクセル","2013年02月06日10時16分16秒","2013年02月06日10時16分18秒","0","0","2"
"エクセル","2013年02月06日10時16分18秒","2013年02月06日10時16分22秒","1","0","9"
"エクセル","2013年02月06日10時16分22秒","2013年02月06日10時16分23秒","1","0","0"
"エクセル","2013年02月06日10時16分23秒","2013年02月06日10時16分24秒","0","0","1"
"ファイル操作","2013年02月06日10時16分24秒","2013年02月06日10時16分25秒","0","0","1"
"ファイル操作","2013年02月06日10時16分25秒","2013年02月06日10時16分26秒","1","0","2"
"ファイル操作","2013年02月06日10時16分26秒","2013年02月06日10時16分27秒","1","0","0"
"ファイル操作","2013年02月06日10時16分27秒","2013年02月06日10時16分30秒","1","0","1"
"ワード・パワポ","2013年02月06日10時16分30秒","2013年02月06日10時16分32秒","1","0","0"
"ワード・パワポ","2013年02月06日10時16分32秒","2013年02月06日10時16分34秒","1","0","0"
"ファイル操作","2013年02月06日10時16分34秒","2013年02月06日10時16分35秒","0","0","1"
"ワード・パワポ","2013年02月06日10時16分35秒","2013年02月06日10時16分37秒","0","0","0"
"ワード・パワポ","2013年02月06日10時16分37秒","2013年02月06日10時16分44秒","0","0","3"
"ファイル操作","2013年02月06日10時16分44秒","2013年02月06日10時16分45秒","0","0","4"
"ファイル操作","2013年02月06日10時16分45秒","2013年02月06日10時16分47秒","1","0","0"
"ファイル操作","2013年02月06日10時16分47秒","2013年02月06日10時16分48秒","1","0","0"
"エクセル","2013年02月06日10時16分48秒","2013年02月06日10時16分53秒","2","0","8"
"ワード・パワポ","2013年02月06日10時16分53秒","2013年02月06日10時16分57秒","0","0","2"
"エクセル","2013年02月06日10時16分57秒","2013年02月06日10時17分01秒","2","0","6"
"ファイル操作","2013年02月06日10時17分01秒","2013年02月06日10時17分02秒","0","0","2"
"ワード・パワポ","2013年02月06日10時17分02秒","2013年02月06日10時17分09秒","0","0","2"
"エクセル","2013年02月06日10時17分09秒","2013年02月06日10時17分17秒","1","0","16"
"ワード・パワポ","2013年02月06日10時17分17秒","2013年02月06日10時17分18秒","1","0","0"
"ワード・パワポ","2013年02月06日10時17分18秒","2013年02月06日10時17分19秒","0","0","1"
"ファイル操作","2013年02月06日10時17分19秒","2013年02月06日10時17分20秒","0","0","3"
"ファイル操作","2013年02月06日10時17分20秒","2013年02月06日10時17分22秒","3","0","1"
"エクセル","2013年02月06日10時17分22秒","2013年02月06日10時17分24秒","0","0","0"
"エクセル","2013年02月06日10時17分24秒","2013年02月06日10時17分27秒","0","0","2"
"エクセル","2013年02月06日10時17分27秒","2013年02月06日10時17分31秒","1","0","7"
"ファイル操作","2013年02月06日10時17分31秒","2013年02月06日10時17分32秒","0","0","2"
"エクセル","2013年02月06日10時17分32秒","2013年02月06日10時17分34秒","1","0","2"
"エクセル","2013年02月06日10時17分34秒","2013年02月06日10時18分19秒","11","1","16"
"ワード・パワポ","2013年02月06日10時18分19秒","2013年02月06日10時18分20秒","1","0","0"
"エクセル","2013年02月06日10時18分20秒","2013年02月06日10時18分22秒","1","0","0"
"ブラウザ","2013年02月06日10時18分22秒","2013年02月06日10時18分25秒","1","0","0"
"メール","2013年02月06日10時18分25秒","2013年02月06日10時18分27秒","1","0","0"
"ファイル操作","2013年02月06日10時18分29秒","2013年02月06日10時18分34秒","2","0","0"
"ファイル操作","2013年02月06日10時18分34秒","2013年02月06日10時18分38秒","1","0","0"
"ブラウザ","2013年02月06日10時18分38秒","2013年02月06日10時18分41秒","1","0","0"
"ブラウザ","2013年02月06日10時18分41秒","2013年02月06日10時19分29秒","1","0","0"
"メール","2013年02月06日10時19分29秒","2013年02月06日10時19分31秒","1","0","0"
"メール","2013年02月06日10時19分31秒","2013年02月06日10時19分50秒","4","0","4"
"ファイル操作","2013年02月06日10時19分50秒","2013年02月06日10時19分52秒","1","0","3"
"ファイル操作","2013年02月06日10時19分52秒","2013年02月06日10時19分55秒","1","0","0"
