Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Other,20130205:163314,20130205:163315,1,0,0
Other,20130205:163315,20130205:163525,0,0,0
Other,20130205:163525,20130205:163615,0,0,0
Other,20130205:165451,20130205:165525,0,0,0
Other,20130205:165525,20130205:165751,0,0,0
Other,20130205:165759,20130205:165800,2,0,0
FileOperation,20130205:165800,20130205:165801,1,0,0
Other,20130205:165801,20130205:165803,1,0,0
Other,20130205:165803,20130205:165805,1,0,0
FileOperation,20130205:165805,20130205:165809,1,0,0
FileOperation,20130205:165809,20130205:165813,2,0,0
Other,20130205:165813,20130205:170025,2,0,0
Other,20130205:170025,20130205:170116,0,0,0
Other,20130205:171620,20130205:171621,1,0,0
FileOperation,20130205:171621,20130205:171627,2,0,0
FileOperation,20130205:171627,20130205:171628,1,0,0
FileOperation,20130205:171628,20130205:171630,1,0,0
FileOperation,20130205:171630,20130205:171634,2,0,0
FileOperation,20130205:171634,20130205:171636,1,0,0
FileOperation,20130205:171636,20130205:171641,1,0,0
FileOperation,20130205:171641,20130205:171642,1,0,0
FileOperation,20130205:171642,20130205:171644,2,0,0
FileOperation,20130205:171644,20130205:171645,1,0,0
FileOperation,20130205:171645,20130205:171648,2,0,0
FileOperation,20130205:171648,20130205:171649,0,0,0
FileOperation,20130205:171649,20130205:171654,2,0,0
FileOperation,20130205:171654,20130205:171703,1,0,0
FileOperation,20130205:171703,20130205:171708,1,0,0
Other,20130205:171708,20130205:171827,17,1,1
FileOperation,20130205:171827,20130205:171828,2,0,0
FileOperation,20130205:171828,20130205:171832,1,0,0
Other,20130205:171832,20130205:171833,1,0,0
Other,20130205:171833,20130205:171904,10,2,7
Other,20130205:171904,20130205:171909,2,0,0
Other,20130205:171909,20130205:171910,1,0,0
FileOperation,20130205:171910,20130205:171912,1,0,0
FileOperation,20130205:171912,20130205:171916,2,0,0
FileOperation,20130205:171916,20130205:171919,2,0,0
FileOperation,20130205:171919,20130205:171940,2,1,18
Other,20130205:171940,20130205:171944,3,0,2
Other,20130205:171944,20130205:171948,1,0,4
Other,20130205:171948,20130205:171951,4,0,4
Other,20130205:171951,20130205:171953,1,0,4
Other,20130205:171953,20130205:171956,4,0,4
Other,20130205:171956,20130205:171958,1,0,2
Other,20130205:171958,20130205:172003,0,0,0
Other,20130205:172003,20130205:172021,2,0,2
Other,20130205:172021,20130205:172022,0,0,2
Other,20130205:172022,20130205:172023,1,0,2
Other,20130205:172024,20130205:172025,1,0,0
Other,20130205:172025,20130205:172026,0,0,0
Other,20130205:172026,20130205:172028,0,0,2
Other,20130205:172028,20130205:172041,5,0,0
Other,20130205:172041,20130205:172042,1,0,0
Other,20130205:172042,20130205:172043,0,0,0
Other,20130205:172043,20130205:172049,5,0,0
Other,20130205:172049,20130205:172055,1,0,0
Other,20130205:172055,20130205:172056,1,0,0
Other,20130205:172056,20130205:172057,1,0,0
Other,20130205:172057,20130205:172100,1,0,2
FileOperation,20130205:172100,20130205:172102,1,0,2
FileOperation,20130205:172102,20130205:172104,1,1,0
FileOperation,20130205:172104,20130205:172120,1,0,21
FileOperation,20130205:172120,20130205:172123,2,0,2
Other,20130205:172123,20130205:172302,3,0,0
FileOperation,20130205:172302,20130205:172304,1,0,0
FileOperation,20130205:172304,20130205:172308,1,0,0
Other,20130205:172308,20130205:172525,0,0,0
Other,20130205:172525,20130205:172608,0,0,0
Other,20130205:172817,20130205:172818,1,0,0
FileOperation,20130205:172818,20130205:172819,2,0,0
FileOperation,20130205:172819,20130205:172823,1,0,0
FileOperation,20130205:172823,20130205:172827,2,0,0
FileOperation,20130205:172827,20130205:172828,1,0,0
FileOperation,20130205:172828,20130205:172830,1,0,0
FileOperation,20130205:172830,20130205:172833,2,0,0
FileOperation,20130205:172833,20130205:172835,2,0,0
FileOperation,20130205:172835,20130205:172836,1,0,0
FileOperation,20130205:172836,20130205:172837,1,0,0
FileOperation,20130205:172837,20130205:172839,2,0,0
FileOperation,20130205:172839,20130205:172841,2,0,0
Other,20130205:172841,20130205:172842,0,0,0
Other,20130205:172842,20130205:172843,1,0,0
Other,20130205:172843,20130205:173025,7,0,0
Other,20130205:173025,20130205:173154,0,0,0
Other,20130205:174046,20130205:174101,2,0,0
FileOperation,20130205:174101,20130205:174102,1,0,0
Other,20130205:174102,20130205:174253,1,0,0
FileOperation,20130205:174253,20130205:174301,2,0,0
FileOperation,20130205:174301,20130205:174302,1,0,0
FileOperation,20130205:174302,20130205:174303,1,0,0
FileOperation,20130205:174303,20130205:174304,1,0,0
FileOperation,20130205:174304,20130205:174313,4,0,0
FileOperation,20130205:174313,20130205:174314,1,0,0
Other,20130205:174314,20130205:174316,1,0,0
FileOperation,20130205:174316,20130205:174322,2,0,0
FileOperation,20130205:174322,20130205:174325,0,0,0
Other,20130205:174325,20130205:174331,1,0,2
FileOperation,20130205:174331,20130205:174336,1,0,0
FileOperation,20130205:174336,20130205:174435,2,0,0
Other,20130205:174435,20130205:174436,0,0,0
Other,20130205:174436,20130205:174522,4,0,0
FileOperation,20130205:174522,20130205:174523,1,0,0
FileOperation,20130205:174523,20130205:174524,1,0,0
FileOperation,20130205:174524,20130205:174525,1,0,0
FileOperation,20130205:174525,20130205:174526,1,0,0
Other,20130205:174526,20130205:174605,1,0,0
FileOperation,20130205:174605,20130205:174609,5,0,0
Other,20130205:174609,20130205:174610,0,0,0
Other,20130205:174610,20130205:175025,4,0,6
Other,20130205:175025,20130205:175146,0,0,0
Other,20130205:182925,20130205:182927,1,0,0
Other,20130205:182927,20130205:182930,2,0,0
Other,20130205:182930,20130205:183025,2,0,0
Other,20130205:183025,20130205:183035,0,0,0
Other,20130205:183038,20130205:183358,1,0,0
Other,20130205:184131,20130205:184132,2,0,0
FileOperation,20130205:184132,20130205:184134,1,0,0
Other,20130205:184134,20130205:184311,1,0,0
FileOperation,20130205:184311,20130205:184312,1,0,0
Other,20130205:184312,20130205:184315,1,0,0
FileOperation,20130205:184315,20130205:184316,1,0,0
Other,20130205:184316,20130205:184525,1,0,0
Other,20130205:184525,20130205:184629,2,0,0
FileOperation,20130205:184629,20130205:184631,1,0,0
Other,20130205:184631,20130205:184932,2,0,0
FileOperation,20130205:184932,20130205:184933,1,0,0
Other,20130205:184933,20130205:184934,0,0,0
Other,20130205:184934,20130205:184935,2,0,0
Other,20130205:184935,20130205:185025,1,0,0
Other,20130205:185025,20130205:185525,6,0,0
Other,20130205:185525,20130205:185529,0,0,0
Other,20130205:185941,20130205:185942,1,0,0
FileOperation,20130205:185942,20130205:185948,2,0,0
Other,20130205:185948,20130205:185949,0,0,0
Other,20130205:185949,20130205:190025,14,0,0
Other,20130205:190025,20130205:190328,1,0,0
Other,20130205:191014,20130205:191015,2,0,0
FileOperation,20130205:191015,20130205:191018,1,0,0
Other,20130205:191018,20130205:191020,1,0,0
FileOperation,20130205:191020,20130205:191021,1,0,0
Other,20130205:191021,20130205:191023,1,0,0
FileOperation,20130205:191023,20130205:191024,1,0,0
Other,20130205:191024,20130205:191025,0,0,0
Other,20130205:191025,20130205:191324,0,0,0
Other,20130205:191331,20130205:191332,1,0,0
FileOperation,20130205:191332,20130205:191336,1,0,0
Other,20130205:191336,20130205:191338,1,0,0
FileOperation,20130205:191338,20130205:191339,1,0,0
Other,20130205:191339,20130205:191340,1,0,0
Other,20130205:191340,20130205:191342,2,0,0
FileOperation,20130205:191342,20130205:191343,0,0,0
Other,20130205:191343,20130205:191345,1,0,0
Other,20130205:191345,20130205:191346,1,0,0
FileOperation,20130205:191346,20130205:191347,1,0,0
Other,20130205:191347,20130205:191349,1,0,0
Other,20130205:191349,20130205:191350,1,0,0
FileOperation,20130205:191350,20130205:191351,1,0,0
Other,20130205:191351,20130205:191352,1,0,0
Other,20130205:191352,20130205:191354,1,0,0
FileOperation,20130205:191354,20130205:191427,3,0,0
FileOperation,20130205:191427,20130205:191429,0,0,1
FileOperation,20130205:191429,20130205:191431,0,0,2
FileOperation,20130205:191431,20130205:191432,0,0,3
FileOperation,20130205:191432,20130205:191433,0,0,0
FileOperation,20130205:191433,20130205:191434,2,0,0
Other,20130205:191434,20130205:191517,8,0,0
Other,20130205:191517,20130205:191519,1,0,0
FileOperation,20130205:191519,20130205:191523,2,0,0
FileOperation,20130205:191523,20130205:191525,2,0,0
FileOperation,20130205:191525,20130205:191526,0,0,0
Other,20130205:191526,20130205:192025,8,0,0
Other,20130205:192025,20130205:192254,0,0,0
Other,20130205:192852,20130205:193025,6,0,0
Other,20130205:193025,20130205:193231,0,0,0
Other,20130205:193402,20130205:193403,1,0,0
FileOperation,20130205:193403,20130205:193424,1,0,0
Other,20130205:193424,20130205:193525,4,0,0
Other,20130205:193525,20130205:193752,2,0,0
FileOperation,20130205:193752,20130205:193755,4,0,0
Other,20130205:193755,20130205:193757,1,0,0
Other,20130205:193757,20130205:193758,1,0,0
FileOperation,20130205:193758,20130205:193801,2,0,0
FileOperation,20130205:193801,20130205:193803,2,0,0
Other,20130205:193803,20130205:193843,3,0,0
Other,20130205:193843,20130205:193844,1,0,0
FileOperation,20130205:193844,20130205:193849,2,0,0
FileOperation,20130205:193849,20130205:193850,1,0,0
FileOperation,20130205:193850,20130205:193852,4,0,0
FileOperation,20130205:193852,20130205:193853,1,0,0
Other,20130205:193853,20130205:193854,0,0,0
Other,20130205:193854,20130205:193951,3,0,0
Other,20130205:193951,20130205:194025,0,0,0
Other,20130205:194025,20130205:194113,1,0,0
FileOperation,20130205:194113,20130205:194114,1,0,0
Other,20130205:194114,20130205:194418,1,0,0
Other,20130205:203602,20130205:203605,1,0,0
Other,20130205:203605,20130205:203908,1,0,0
Other,20130205:203922,20130205:203923,2,0,0
FileOperation,20130205:203923,20130205:203924,1,0,0
Other,20130205:203924,20130205:204025,14,0,42
Other,20130205:204025,20130205:204332,5,0,0
Other,20130205:204928,20130205:204929,6,0,0
Other,20130205:204929,20130205:205025,0,0,0
Other,20130205:205025,20130205:205121,2,0,0
Other,20130205:205121,20130205:205421,0,0,0
Other,20130205:205448,20130205:205449,1,0,0
Other,20130205:205449,20130205:205452,3,0,0
Other,20130205:205452,20130205:205454,2,0,0
Other,20130205:205454,20130205:205455,0,0,0
Other,20130205:205455,20130205:205503,5,0,0
Other,20130205:205503,20130205:205504,1,0,0
Other,20130205:205504,20130205:205505,1,0,0
Other,20130205:205505,20130205:205506,0,0,0
Other,20130205:205506,20130205:205507,1,0,0
Other,20130205:205507,20130205:205512,2,0,0
Other,20130205:205512,20130205:205525,0,0,4
Other,20130205:205525,20130205:205607,1,0,0
TaskPit,20130205:205607,20130205:205616,0,0,0
TaskPit,20130205:213528,20130205:213611,2,0,0
FileOperation,20130205:213611,20130205:213614,0,0,0
Other,20130205:213614,20130205:213628,2,0,0
FileOperation,20130205:213628,20130205:213632,0,0,0
Other,20130205:213632,20130205:213638,0,0,0
Other,20130205:213638,20130205:213639,0,0,0
Other,20130205:213639,20130205:213755,5,0,0
Other,20130205:213755,20130205:213804,4,0,6
Other,20130205:213804,20130205:213807,0,0,0
Other,20130205:213807,20130205:213808,0,0,0
Other,20130205:213808,20130205:213809,1,0,0
Other,20130205:213809,20130205:213825,3,0,27
Other,20130205:213825,20130205:213835,1,0,0
Other,20130205:213835,20130205:213837,1,0,0
Other,20130205:213837,20130205:213838,1,0,0
Other,20130205:213838,20130205:213840,1,0,0
Other,20130205:213840,20130205:213849,2,0,0
Other,20130205:213849,20130205:213854,1,0,0
Other,20130205:213854,20130205:213857,1,0,0
Other,20130205:213857,20130205:213859,1,0,0
Other,20130205:213859,20130205:214019,1,0,0
Other,20130205:214019,20130205:214204,0,0,0
Other,20130205:215206,20130205:215259,1,0,0
Other,20130205:215259,20130205:215303,1,0,0
Other,20130205:215303,20130205:215315,1,0,0
Other,20130205:215315,20130205:215317,0,0,0
Other,20130205:215317,20130205:215352,1,0,0
Other,20130205:215352,20130205:215357,2,0,0
Other,20130205:215357,20130205:215401,1,0,0
Other,20130205:215401,20130205:215421,0,1,0
Other,20130205:215421,20130205:215423,1,0,0
Other,20130205:215423,20130205:215426,0,1,0
Other,20130205:215426,20130205:215429,1,0,0
Other,20130205:215429,20130205:215431,0,1,0
Other,20130205:215431,20130205:215433,1,0,0
Other,20130205:215433,20130205:215437,0,1,0
Other,20130205:215437,20130205:215439,1,0,0
Other,20130205:215439,20130205:215447,0,1,0
Other,20130205:215447,20130205:215449,1,0,0
Other,20130205:215449,20130205:215452,1,1,0
Other,20130205:215452,20130205:215453,0,0,0
Other,20130205:215453,20130205:215456,0,1,0
Other,20130205:215456,20130205:215458,1,0,0
Other,20130205:215458,20130205:215501,0,1,0
Other,20130205:215501,20130205:215504,0,2,0
Other,20130205:215504,20130205:215505,0,0,0
Other,20130205:215505,20130205:215516,5,0,0
Other,20130205:215516,20130205:215520,1,0,0
Other,20130205:215520,20130205:215521,0,0,0
Other,20130205:215521,20130205:215524,1,0,0
Other,20130205:215524,20130205:215600,0,2,0
Other,20130205:215600,20130205:215601,0,0,0
Other,20130205:215601,20130205:215603,0,1,0
Other,20130205:215603,20130205:215611,3,0,0
Other,20130205:215611,20130205:215614,1,0,0
Other,20130205:215614,20130205:215616,1,0,0
Other,20130205:215616,20130205:215720,1,2,0
Other,20130205:215720,20130205:215723,1,0,0
Other,20130205:215723,20130205:215728,0,1,0
Other,20130205:215728,20130205:215730,1,1,0
Other,20130205:215730,20130205:215731,0,0,0
Other,20130205:215731,20130205:215734,1,0,0
Other,20130205:215734,20130205:215748,0,1,0
Other,20130205:215748,20130205:215750,1,0,0
Other,20130205:215750,20130205:215844,4,0,0
Other,20130205:215844,20130205:215846,0,0,0
Other,20130205:215846,20130205:215855,0,1,0
Other,20130205:215855,20130205:215910,0,3,0
Other,20130205:215910,20130205:215913,1,0,0
Other,20130205:215913,20130205:215941,1,2,0
Other,20130205:215941,20130205:215946,1,0,0
Other,20130205:215946,20130205:220015,3,0,0
Other,20130205:220015,20130205:220016,1,0,0
Other,20130205:220016,20130205:220021,2,0,0
Other,20130205:220021,20130205:220025,2,0,0
Other,20130205:220025,20130205:220027,1,0,0
Other,20130205:220027,20130205:220031,1,0,0
Other,20130205:220031,20130205:220136,5,0,0
Other,20130205:220136,20130205:220146,0,1,0
Other,20130205:220146,20130205:220203,0,3,0
Other,20130205:220203,20130205:220207,1,0,0
Other,20130205:220207,20130205:220322,0,1,0
Other,20130205:220322,20130205:220325,1,0,0
Other,20130205:220325,20130205:220337,1,0,0
Other,20130205:220337,20130205:220343,0,1,0
Other,20130205:220343,20130205:220400,2,2,0
Other,20130205:220400,20130205:220404,1,0,0
Other,20130205:220404,20130205:220406,0,1,0
Other,20130205:220406,20130205:220409,1,0,0
Other,20130205:220409,20130205:220411,0,1,0
Other,20130205:220411,20130205:220413,1,0,0
Other,20130205:220413,20130205:220415,0,1,0
Other,20130205:220415,20130205:220417,1,0,0
Other,20130205:220417,20130205:220419,0,1,0
Other,20130205:220419,20130205:220421,1,0,0
Other,20130205:220421,20130205:220424,0,1,0
Other,20130205:220424,20130205:220426,1,0,0
Other,20130205:220426,20130205:220430,0,1,0
Other,20130205:220430,20130205:220434,2,0,0
