Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Browser,20130205:085102,20130205:085134,0,0,46
Browser,20130205:085134,20130205:085136,0,0,0
Browser,20130205:085136,20130205:085138,0,0,0
Browser,20130205:085138,20130205:085223,0,0,3
Other,20130205:085223,20130205:085224,0,0,0
Other,20130205:085224,20130205:085227,0,0,0
Other,20130205:085227,20130205:085233,0,0,0
Other,20130205:085233,20130205:085323,0,0,0
Browser,20130205:085323,20130205:085327,0,0,0
FileOperation,20130205:085327,20130205:085334,0,0,0
Other,20130205:085334,20130205:085344,0,0,0
Email,20130205:085344,20130205:085345,0,0,0
FileOperation,20130205:085345,20130205:085347,0,0,0
Other,20130205:085347,20130205:085400,0,0,0
Other,20130205:085400,20130205:085404,0,0,0
Browser,20130205:085404,20130205:085421,0,0,0
Other,20130205:085421,20130205:085425,0,0,8
Other,20130205:085425,20130205:085436,0,0,0
Browser,20130205:085436,20130205:085441,0,0,0
Browser,20130205:085441,20130205:085444,0,0,3
FileOperation,20130205:085444,20130205:085445,0,0,0
FileOperation,20130205:085445,20130205:085447,0,0,0
FileOperation,20130205:085447,20130205:085448,0,0,0
FileOperation,20130205:085448,20130205:085451,0,0,0
FileOperation,20130205:085451,20130205:085457,0,0,0
Other,20130205:085457,20130205:085514,0,0,0
FileOperation,20130205:085514,20130205:085518,0,0,1
Browser,20130205:085518,20130205:085532,0,0,0
FileOperation,20130205:085532,20130205:085537,0,0,0
Browser,20130205:085537,20130205:085551,0,0,0
Browser,20130205:085551,20130205:085620,0,0,14
Browser,20130205:085620,20130205:085636,0,0,0
Browser,20130205:085636,20130205:085641,0,0,0
Browser,20130205:085641,20130205:085710,0,0,0
Browser,20130205:085710,20130205:085712,0,0,0
Browser,20130205:085712,20130205:085718,0,0,0
Browser,20130205:085718,20130205:085721,0,0,0
Browser,20130205:085721,20130205:085750,0,0,0
Browser,20130205:085750,20130205:085753,0,0,0
Browser,20130205:085753,20130205:085804,0,0,17
Browser,20130205:085804,20130205:085812,0,0,0
Browser,20130205:085812,20130205:085840,0,0,0
Browser,20130205:085840,20130205:085841,0,0,0
Browser,20130205:085841,20130205:090051,0,0,0
Browser,20130205:090051,20130205:090104,0,0,0
Email,20130205:090518,20130205:090520,0,0,4
FileOperation,20130205:090520,20130205:090522,0,0,0
Other,20130205:090522,20130205:090523,0,0,3
Other,20130205:090523,20130205:090524,0,0,0
FileOperation,20130205:090524,20130205:090525,0,0,0
FileOperation,20130205:090525,20130205:090531,0,0,0
Document,20130205:090531,20130205:090532,0,0,0
Other,20130205:090532,20130205:090533,0,0,0
Document,20130205:090533,20130205:090537,0,0,5
Document,20130205:090537,20130205:090538,0,0,0
FileOperation,20130205:090538,20130205:090540,0,0,0
Document,20130205:090540,20130205:090541,0,0,2
Document,20130205:090541,20130205:090542,0,0,1
Document,20130205:090542,20130205:090543,0,0,1
Document,20130205:090543,20130205:090545,0,0,5
Document,20130205:090545,20130205:090551,0,0,0
