Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
TaskPit,20130204:092829,20130204:092832,0,0,0
FileOperation,20130204:092832,20130204:092843,0,0,5
FileOperation,20130204:092843,20130204:092847,0,0,1
FileOperation,20130204:092847,20130204:092854,0,0,0
FileOperation,20130204:092854,20130204:092855,0,0,0
FileOperation,20130204:092855,20130204:092857,0,0,3
FileOperation,20130204:092857,20130204:092859,0,0,1
FileOperation,20130204:092859,20130204:092900,0,0,0
FileOperation,20130204:092900,20130204:092901,0,0,0
FileOperation,20130204:092901,20130204:092902,0,0,0
Email,20130204:092902,20130204:092915,0,0,0
FileOperation,20130204:092915,20130204:092916,0,0,0
Email,20130204:092916,20130204:092922,0,0,0
FileOperation,20130204:092922,20130204:092925,0,0,0
Email,20130204:092925,20130204:092926,0,0,0
FileOperation,20130204:092926,20130204:092929,0,0,0
FileOperation,20130204:092929,20130204:092946,0,0,2
Email,20130204:092946,20130204:092947,0,0,0
Other,20130204:092947,20130204:092948,0,0,0
Other,20130204:092948,20130204:092955,0,0,0
FileOperation,20130204:092955,20130204:092957,0,0,0
Other,20130204:092957,20130204:092958,0,0,0
FileOperation,20130204:092958,20130204:093000,0,0,0
FileOperation,20130204:093000,20130204:093002,0,0,0
FileOperation,20130204:093002,20130204:093004,0,0,0
FileOperation,20130204:093004,20130204:093005,0,0,0
FileOperation,20130204:093005,20130204:093007,0,0,0
FileOperation,20130204:093007,20130204:093010,0,0,0
FileOperation,20130204:093010,20130204:093011,0,0,0
FileOperation,20130204:093011,20130204:093017,0,0,0
Other,20130204:093017,20130204:093027,0,0,0
FileOperation,20130204:093027,20130204:093030,0,0,0
Other,20130204:093030,20130204:093035,0,0,0
Other,20130204:093035,20130204:093036,0,0,0
Other,20130204:093036,20130204:093041,0,0,0
FileOperation,20130204:093042,20130204:093043,0,0,0
FileOperation,20130204:093043,20130204:093044,0,0,0
FileOperation,20130204:093044,20130204:093046,0,0,0
Browser,20130204:093046,20130204:093048,0,0,0
FileOperation,20130204:093048,20130204:093049,0,0,0
Other,20130204:093049,20130204:093051,0,0,10
Browser,20130204:093051,20130204:093052,0,0,0
FileOperation,20130204:093052,20130204:093055,0,0,0
