Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
TaskPit,20130204:094752,20130204:094753,0,1,0
FileOperation,20130204:094753,20130204:094755,2,0,0
FileOperation,20130204:094755,20130204:094759,1,1,0
Other,20130204:094759,20130204:094804,1,0,4
FileOperation,20130204:094804,20130204:094808,2,0,2
Other,20130204:094808,20130204:094824,5,1,22
FileOperation,20130204:094824,20130204:094827,1,0,0
Other,20130204:094827,20130204:094835,2,1,0
Email,20130204:094835,20130204:094838,2,0,0
Email,20130204:094838,20130204:094844,2,0,2
Email,20130204:094844,20130204:094845,1,0,0
Email,20130204:094845,20130204:094846,0,0,0
Email,20130204:094846,20130204:094907,7,0,1
Browser,20130204:094907,20130204:094908,0,0,1
Browser,20130204:094908,20130204:094935,2,0,0
Email,20130204:094935,20130204:094946,4,0,0
Email,20130204:094946,20130204:094948,1,0,0
Email,20130204:094948,20130204:094957,1,0,0
Email,20130204:094957,20130204:095000,1,0,0
Email,20130204:095000,20130204:095001,1,0,0
Email,20130204:095001,20130204:095007,4,0,4
Email,20130204:095007,20130204:095011,1,0,0
Email,20130204:095011,20130204:095013,1,0,0
Email,20130204:095013,20130204:095034,16,0,3
Email,20130204:095034,20130204:095037,2,0,0
Email,20130204:095037,20130204:095041,3,0,0
Email,20130204:095041,20130204:095052,5,1,0
Email,20130204:095052,20130204:095103,5,0,0
Email,20130204:095103,20130204:095105,1,0,0
Email,20130204:095105,20130204:095106,2,0,0
Email,20130204:095106,20130204:095108,1,0,0
Email,20130204:095108,20130204:095112,0,0,0
Email,20130204:095112,20130204:095114,0,0,0
Email,20130204:095114,20130204:095117,0,0,0
Email,20130204:095117,20130204:095119,1,0,0
Email,20130204:095119,20130204:095120,2,0,0
Email,20130204:095120,20130204:095121,0,0,0
Email,20130204:095121,20130204:095122,1,0,0
Email,20130204:095122,20130204:095144,5,0,2
Email,20130204:095144,20130204:095157,6,2,0
Email,20130204:095157,20130204:095202,4,0,2
Email,20130204:095202,20130204:095203,0,0,2
FileOperation,20130204:095203,20130204:095205,1,0,3
Email,20130204:095205,20130204:095208,2,0,0
FileOperation,20130204:095208,20130204:095214,2,1,4
FileOperation,20130204:095214,20130204:095217,2,0,0
FileOperation,20130204:095217,20130204:095223,2,0,0
Email,20130204:095223,20130204:095227,4,1,0
Email,20130204:095227,20130204:095230,3,0,0
Email,20130204:095230,20130204:095232,1,1,0
Email,20130204:095232,20130204:095242,0,0,27
Email,20130204:095242,20130204:095400,7,0,26
Email,20130204:095400,20130204:095401,2,0,0
Email,20130204:095401,20130204:095403,3,0,0
Email,20130204:095403,20130204:095404,1,0,0
Email,20130204:095404,20130204:095406,4,0,0
Email,20130204:095406,20130204:095407,1,0,0
Email,20130204:095407,20130204:095408,1,0,0
Email,20130204:095408,20130204:095409,2,0,0
Email,20130204:095409,20130204:095411,1,0,0
Email,20130204:095411,20130204:095412,1,0,0
Email,20130204:095412,20130204:095413,1,0,0
Email,20130204:095413,20130204:095414,2,0,0
Email,20130204:095414,20130204:095415,1,0,0
Email,20130204:095415,20130204:095420,4,0,3
Email,20130204:095420,20130204:095422,1,0,0
Email,20130204:095422,20130204:095424,1,0,0
Email,20130204:095424,20130204:095500,9,0,5
Email,20130204:095500,20130204:095534,10,1,7
Email,20130204:095534,20130204:095535,1,0,0
Email,20130204:095535,20130204:095536,0,0,0
Other,20130204:095536,20130204:095541,5,1,0
Other,20130204:095541,20130204:095542,1,0,0
Other,20130204:095542,20130204:095544,2,0,0
Other,20130204:095544,20130204:095545,1,0,0
Document,20130204:095545,20130204:095550,2,0,0
Email,20130204:095550,20130204:095604,7,0,0
FileOperation,20130204:095604,20130204:095605,1,0,0
Browser,20130204:095605,20130204:095612,2,0,1
FileOperation,20130204:095612,20130204:095613,1,0,0
Browser,20130204:095613,20130204:095616,2,0,0
FileOperation,20130204:095616,20130204:095618,1,0,0
Browser,20130204:095618,20130204:095620,1,0,0
Email,20130204:095620,20130204:095622,0,0,1
FileOperation,20130204:095622,20130204:095628,3,0,5
FileOperation,20130204:095628,20130204:095636,3,1,1
FileOperation,20130204:095636,20130204:095640,1,0,0
Other,20130204:095640,20130204:095641,1,0,0
FileOperation,20130204:095641,20130204:095651,4,0,3
FileOperation,20130204:095651,20130204:095657,1,0,0
Email,20130204:095657,20130204:095726,1,0,0
Email,20130204:095726,20130204:095727,1,0,0
FileOperation,20130204:095727,20130204:095738,5,0,1
FileOperation,20130204:095738,20130204:095739,1,0,1
FileOperation,20130204:095739,20130204:095741,1,0,2
FileOperation,20130204:095741,20130204:095757,5,0,4
FileOperation,20130204:095757,20130204:095758,1,0,0
FileOperation,20130204:095758,20130204:095800,1,0,0
FileOperation,20130204:095800,20130204:095802,1,0,0
FileOperation,20130204:095802,20130204:095820,6,0,21
FileOperation,20130204:095820,20130204:095822,2,0,0
FileOperation,20130204:095822,20130204:095828,2,0,0
FileOperation,20130204:095828,20130204:095842,2,0,0
Email,20130204:095842,20130204:095843,1,0,0
Email,20130204:095843,20130204:095900,4,0,10
FileOperation,20130204:095900,20130204:095907,5,2,0
Email,20130204:095907,20130204:095909,1,0,0
Email,20130204:095909,20130204:095912,2,1,0
Email,20130204:095912,20130204:095917,1,0,0
FileOperation,20130204:095917,20130204:095919,1,0,0
Email,20130204:095919,20130204:100001,21,2,1
Email,20130204:100001,20130204:100044,1,0,0
FileOperation,20130204:100044,20130204:100045,1,0,0
Browser,20130204:100045,20130204:100048,3,0,0
Email,20130204:100048,20130204:100051,1,0,0
Email,20130204:100051,20130204:100053,2,0,0
Email,20130204:100053,20130204:100054,1,0,0
Email,20130204:100054,20130204:100055,2,0,0
Email,20130204:100055,20130204:100103,3,0,0
Browser,20130204:100103,20130204:100104,0,0,0
Browser,20130204:100104,20130204:100105,0,0,0
Browser,20130204:100105,20130204:100111,1,0,0
Browser,20130204:100111,20130204:100114,1,0,0
Browser,20130204:100114,20130204:100118,1,0,0
Other,20130204:100118,20130204:100216,9,0,92
Email,20130204:100216,20130204:100217,1,0,0
Browser,20130204:100217,20130204:100222,2,0,2
Browser,20130204:100222,20130204:100224,1,0,0
Other,20130204:100224,20130204:100229,3,0,0
Other,20130204:100229,20130204:100232,4,0,0
Browser,20130204:100232,20130204:100234,1,0,0
Browser,20130204:100234,20130204:100244,6,0,0
Browser,20130204:100244,20130204:100305,3,0,0
Browser,20130204:100305,20130204:100501,0,0,0
Browser,20130204:100501,20130204:100518,1,0,0
Browser,20130204:100518,20130204:100519,0,0,0
Browser,20130204:100519,20130204:100520,0,0,1
Browser,20130204:100520,20130204:100521,1,0,0
Browser,20130204:100521,20130204:100524,1,0,0
FileOperation,20130204:100524,20130204:100525,1,0,0
Email,20130204:100525,20130204:100526,1,0,0
Email,20130204:100526,20130204:100648,30,0,5
FileOperation,20130204:100648,20130204:100649,1,0,0
Other,20130204:100649,20130204:100656,6,0,0
Email,20130204:100656,20130204:100657,1,0,0
FileOperation,20130204:100657,20130204:100703,5,0,0
Browser,20130204:100703,20130204:100704,1,0,0
FileOperation,20130204:100704,20130204:100706,1,0,0
Other,20130204:100706,20130204:100708,1,0,2
Other,20130204:100708,20130204:100711,1,0,0
Other,20130204:100713,20130204:100728,2,0,0
FileOperation,20130204:100728,20130204:100735,0,0,0
FileOperation,20130204:100735,20130204:100828,2,0,0
FileOperation,20130204:100828,20130204:100830,1,0,0
FileOperation,20130204:100830,20130204:100837,2,0,0
FileOperation,20130204:100837,20130204:100842,1,0,0
FileOperation,20130204:100842,20130204:100936,6,0,0
FileOperation,20130204:100936,20130204:100938,3,0,0
FileOperation,20130204:100938,20130204:100940,2,0,0
FileOperation,20130204:100940,20130204:100941,1,0,0
FileOperation,20130204:100941,20130204:100942,2,0,0
FileOperation,20130204:100942,20130204:100943,2,0,0
FileOperation,20130204:100943,20130204:101001,0,0,0
FileOperation,20130204:101001,20130204:101035,1,0,0
Email,20130204:101035,20130204:101104,10,0,12
Email,20130204:101104,20130204:101106,2,0,0
Email,20130204:101106,20130204:101112,4,0,0
Email,20130204:101112,20130204:101137,11,0,0
