Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
FileOperation,20130204:112151,20130204:112152,0,0,0
FileOperation,20130204:112152,20130204:112157,0,0,0
FileOperation,20130204:112157,20130204:112158,0,0,0
FileOperation,20130204:112158,20130204:112200,0,0,0
FileOperation,20130204:112200,20130204:112214,0,0,32
FileOperation,20130204:112214,20130204:112217,0,0,2
FileOperation,20130204:112217,20130204:112219,0,0,2
FileOperation,20130204:112219,20130204:112224,0,0,2
Other,20130204:112224,20130204:112229,0,0,0
Other,20130204:112229,20130204:112236,0,0,0
Other,20130204:112236,20130204:112238,0,0,0
Other,20130204:112238,20130204:112252,0,0,0
Other,20130204:112252,20130204:112254,0,0,0
Other,20130204:112254,20130204:112301,0,0,0
Other,20130204:112301,20130204:112302,0,0,0
FileOperation,20130204:112302,20130204:112308,0,0,0
Other,20130204:112308,20130204:112312,0,0,0
FileOperation,20130204:112312,20130204:112314,0,0,0
Other,20130204:112314,20130204:112315,0,0,0
FileOperation,20130204:112315,20130204:112321,0,0,0
Email,20130204:112321,20130204:112323,0,0,0
Email,20130204:112323,20130204:112341,0,0,1
Email,20130204:112341,20130204:112400,0,0,3
Email,20130204:112400,20130204:112417,0,0,0
FileOperation,20130204:112417,20130204:112427,0,0,0
FileOperation,20130204:112427,20130204:112428,0,0,0
FileOperation,20130204:112428,20130204:112435,0,0,0
FileOperation,20130204:112435,20130204:112436,0,0,0
FileOperation,20130204:112436,20130204:112438,0,0,2
FileOperation,20130204:112438,20130204:112439,0,0,0
FileOperation,20130204:112439,20130204:112444,0,0,0
Other,20130204:112444,20130204:112448,0,0,8
FileOperation,20130204:112448,20130204:112502,0,0,0
FileOperation,20130204:112502,20130204:112505,0,0,0
FileOperation,20130204:112505,20130204:112520,0,0,11
FileOperation,20130204:112520,20130204:112522,0,0,0
FileOperation,20130204:112522,20130204:112523,0,0,2
FileOperation,20130204:112523,20130204:112524,0,0,2
FileOperation,20130204:112524,20130204:112526,0,0,4
FileOperation,20130204:112526,20130204:112529,0,0,0
FileOperation,20130204:112529,20130204:112532,0,0,0
FileOperation,20130204:112532,20130204:112538,0,0,0
FileOperation,20130204:112538,20130204:112544,0,0,0
FileOperation,20130204:112544,20130204:112554,0,0,23
FileOperation,20130204:112554,20130204:112610,0,0,15
FileOperation,20130204:112610,20130204:112611,0,0,1
FileOperation,20130204:112611,20130204:112652,0,0,2
FileOperation,20130204:112652,20130204:112700,0,0,0
FileOperation,20130204:112700,20130204:112705,0,0,0
FileOperation,20130204:112705,20130204:112712,0,0,0
Excel,20130204:112712,20130204:112717,0,0,0
Excel,20130204:112717,20130204:112849,0,0,0
Browser,20130204:112849,20130204:112924,0,0,29
Browser,20130204:112924,20130204:112925,0,0,0
Excel,20130204:112925,20130204:112929,0,0,0
Browser,20130204:112929,20130204:112931,0,0,0
FileOperation,20130204:112931,20130204:112932,0,0,0
Browser,20130204:112932,20130204:112934,0,0,0
FileOperation,20130204:112934,20130204:112938,0,0,0
FileOperation,20130204:112938,20130204:112956,0,0,3
FileOperation,20130204:112956,20130204:113002,0,0,4
FileOperation,20130204:113002,20130204:113006,0,0,1
Browser,20130204:113006,20130204:113007,0,0,0
FileOperation,20130204:113007,20130204:113008,0,0,0
Email,20130204:113008,20130204:113011,0,0,0
Email,20130204:113011,20130204:113022,0,0,1
Email,20130204:113022,20130204:113029,0,0,1
Email,20130204:113029,20130204:113043,0,0,0
FileOperation,20130204:113043,20130204:113045,0,0,1
Email,20130204:113045,20130204:113052,0,0,0
FileOperation,20130204:113052,20130204:113236,0,0,27
FileOperation,20130204:113236,20130204:113245,0,0,0
FileOperation,20130204:113245,20130204:113255,0,0,0
Other,20130204:113255,20130204:113257,0,0,0
FileOperation,20130204:113257,20130204:113310,0,0,13
FileOperation,20130204:113310,20130204:113314,0,0,2
FileOperation,20130204:113314,20130204:113317,0,0,0
FileOperation,20130204:113317,20130204:113320,0,0,7
FileOperation,20130204:113320,20130204:113321,0,0,0
FileOperation,20130204:113321,20130204:113323,0,0,0
FileOperation,20130204:113323,20130204:113324,0,0,0
FileOperation,20130204:113324,20130204:113330,0,0,0
FileOperation,20130204:113330,20130204:113333,0,0,0
FileOperation,20130204:113333,20130204:113335,0,0,0
FileOperation,20130204:113335,20130204:113338,0,0,7
FileOperation,20130204:113338,20130204:113340,0,0,0
FileOperation,20130204:113340,20130204:113344,0,0,0
FileOperation,20130204:113344,20130204:113345,0,0,0
FileOperation,20130204:113345,20130204:113349,0,0,0
Email,20130204:113349,20130204:113502,0,0,0
Email,20130204:113502,20130204:113530,0,0,0
Email,20130204:113530,20130204:113534,0,0,0
Email,20130204:113534,20130204:113535,0,0,0
Email,20130204:113535,20130204:113538,0,0,0
FileOperation,20130204:113538,20130204:113544,0,0,0
FileOperation,20130204:113544,20130204:113616,0,0,50
FileOperation,20130204:113616,20130204:113625,0,0,0
FileOperation,20130204:113625,20130204:113632,0,0,0
FileOperation,20130204:113632,20130204:113633,0,0,0
FileOperation,20130204:113633,20130204:113635,0,0,0
Excel,20130204:113635,20130204:113636,0,0,0
Excel,20130204:113636,20130204:113638,0,0,0
Excel,20130204:113638,20130204:113640,0,0,0
