"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"登録外","2013年02月05日11時27分26秒","2013年02月05日11時27分29秒","3","0","0"
"ファイル操作","2013年02月05日11時27分29秒","2013年02月05日11時27分33秒","2","0","0"
"ファイル操作","2013年02月05日11時27分33秒","2013年02月05日11時27分39秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時27分39秒","2013年02月05日11時27分53秒","1","0","0"
"調査　","2013年02月05日11時27分53秒","2013年02月05日11時27分54秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時27分54秒","2013年02月05日11時28分17秒","3","0","65"
"調査　","2013年02月05日11時28分17秒","2013年02月05日11時28分18秒","2","0","2"
"ＳＱＬサーバ　","2013年02月05日11時28分18秒","2013年02月05日11時28分21秒","1","0","4"
"調査　","2013年02月05日11時28分21秒","2013年02月05日11時28分22秒","1","0","0"
"調査　","2013年02月05日11時28分22秒","2013年02月05日11時28分23秒","0","0","3"
"調査　","2013年02月05日11時28分23秒","2013年02月05日11時28分24秒","2","0","1"
"ＳＱＬサーバ　","2013年02月05日11時28分24秒","2013年02月05日11時28分29秒","2","0","3"
"ファイル操作","2013年02月05日11時28分29秒","2013年02月05日11時28分30秒","2","0","0"
"ファイル操作","2013年02月05日11時28分30秒","2013年02月05日11時28分31秒","1","0","0"
"ファイル操作","2013年02月05日11時28分31秒","2013年02月05日11時28分33秒","1","0","0"
"調査　","2013年02月05日11時28分33秒","2013年02月05日11時28分35秒","1","0","0"
"調査　","2013年02月05日11時28分35秒","2013年02月05日11時28分36秒","1","0","0"
"調査　","2013年02月05日11時28分36秒","2013年02月05日11時28分37秒","0","0","0"
"調査　","2013年02月05日11時28分37秒","2013年02月05日11時28分49秒","3","0","0"
"調査　","2013年02月05日11時28分50秒","2013年02月05日11時28分53秒","2","0","2"
"ＳＱＬサーバ　","2013年02月05日11時28分53秒","2013年02月05日11時29分46秒","24","0","108"
"調査　","2013年02月05日11時29分46秒","2013年02月05日11時29分50秒","7","0","5"
"ＳＱＬサーバ　","2013年02月05日11時29分50秒","2013年02月05日11時29分51秒","2","0","1"
"調査　","2013年02月05日11時29分51秒","2013年02月05日11時29分52秒","1","0","4"
"ＳＱＬサーバ　","2013年02月05日11時29分52秒","2013年02月05日11時30分00秒","1","0","20"
"ＳＱＬサーバ　","2013年02月05日11時30分00秒","2013年02月05日11時30分06秒","2","0","19"
"ファイル操作","2013年02月05日11時30分06秒","2013年02月05日11時30分07秒","2","0","0"
"ファイル操作","2013年02月05日11時30分07秒","2013年02月05日11時30分08秒","2","0","0"
"ファイル操作","2013年02月05日11時30分08秒","2013年02月05日11時30分10秒","2","0","1"
"調査　","2013年02月05日11時30分10秒","2013年02月05日11時30分12秒","3","0","2"
"ＳＱＬサーバ　","2013年02月05日11時30分12秒","2013年02月05日11時30分16秒","2","0","6"
"調査　","2013年02月05日11時30分16秒","2013年02月05日11時30分17秒","1","0","2"
"ＳＱＬサーバ　","2013年02月05日11時30分17秒","2013年02月05日11時30分23秒","6","0","5"
"調査　","2013年02月05日11時30分23秒","2013年02月05日11時30分24秒","0","0","0"
"調査　","2013年02月05日11時30分24秒","2013年02月05日11時30分26秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時30分26秒","2013年02月05日11時30分27秒","1","0","0"
"調査　","2013年02月05日11時30分27秒","2013年02月05日11時30分29秒","4","0","2"
"ＳＱＬサーバ　","2013年02月05日11時30分29秒","2013年02月05日11時31分33秒","43","0","60"
"調査　","2013年02月05日11時31分33秒","2013年02月05日11時31分36秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時31分36秒","2013年02月05日11時31分38秒","1","0","0"
"調査　","2013年02月05日11時31分38秒","2013年02月05日11時31分39秒","0","0","0"
"調査　","2013年02月05日11時31分39秒","2013年02月05日11時31分40秒","1","0","0"
"ファイル操作","2013年02月05日11時31分40秒","2013年02月05日11時31分41秒","1","0","0"
"調査　","2013年02月05日11時31分41秒","2013年02月05日11時31分45秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時31分45秒","2013年02月05日11時32分11秒","13","0","38"
"調査　","2013年02月05日11時32分11秒","2013年02月05日11時32分12秒","0","0","3"
"調査　","2013年02月05日11時32分12秒","2013年02月05日11時32分17秒","5","0","2"
"調査　","2013年02月05日11時32分17秒","2013年02月05日11時32分19秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時32分19秒","2013年02月05日11時35分00秒","7","0","44"
"ＳＱＬサーバ　","2013年02月05日11時35分00秒","2013年02月05日11時36分04秒","0","0","0"
"ＳＱＬサーバ　","2013年02月05日11時36分52秒","2013年02月05日11時37分24秒","6","0","1"
"調査　","2013年02月05日11時37分24秒","2013年02月05日11時37分26秒","0","0","0"
"調査　","2013年02月05日11時37分26秒","2013年02月05日11時37分28秒","0","0","0"
"調査　","2013年02月05日11時37分28秒","2013年02月05日11時37分47秒","3","0","0"
"ＳＱＬサーバ　","2013年02月05日11時37分47秒","2013年02月05日11時38分26秒","20","0","11"
"調査　","2013年02月05日11時38分26秒","2013年02月05日11時38分28秒","2","0","2"
"調査　","2013年02月05日11時38分28秒","2013年02月05日11時38分29秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時38分29秒","2013年02月05日11時38分32秒","2","0","2"
"調査　","2013年02月05日11時38分32秒","2013年02月05日11時38分39秒","2","0","6"
"調査　","2013年02月05日11時38分39秒","2013年02月05日11時38分41秒","1","0","3"
"調査　","2013年02月05日11時38分41秒","2013年02月05日11時38分42秒","0","0","2"
"調査　","2013年02月05日11時38分42秒","2013年02月05日11時38分45秒","1","0","2"
"調査　","2013年02月05日11時38分45秒","2013年02月05日11時38分48秒","1","0","2"
"調査　","2013年02月05日11時38分48秒","2013年02月05日11時38分52秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時38分52秒","2013年02月05日11時38分54秒","1","0","0"
"調査　","2013年02月05日11時38分54秒","2013年02月05日11時39分20秒","5","0","4"
"テスト　","2013年02月05日11時39分20秒","2013年02月05日11時39分26秒","4","0","0"
"テスト　","2013年02月05日11時39分26秒","2013年02月05日11時39分29秒","3","0","0"
"テスト　","2013年02月05日11時39分29秒","2013年02月05日11時39分34秒","4","0","0"
"テスト　","2013年02月05日11時39分34秒","2013年02月05日11時39分35秒","1","0","0"
"テスト　","2013年02月05日11時39分35秒","2013年02月05日11時39分45秒","7","0","0"
"ＳＱＬサーバ　","2013年02月05日11時39分45秒","2013年02月05日11時39分49秒","1","0","0"
"テスト　","2013年02月05日11時39分49秒","2013年02月05日11時39分51秒","1","0","1"
"ＳＱＬサーバ　","2013年02月05日11時39分51秒","2013年02月05日11時39分53秒","1","0","0"
"メール","2013年02月05日11時39分53秒","2013年02月05日11時39分54秒","1","0","0"
"メール","2013年02月05日11時39分54秒","2013年02月05日11時40分00秒","3","0","0"
"メール","2013年02月05日11時40分00秒","2013年02月05日11時40分02秒","1","0","0"
"ブラウザ","2013年02月05日11時40分02秒","2013年02月05日11時40分06秒","0","0","0"
"ブラウザ","2013年02月05日11時40分06秒","2013年02月05日11時40分10秒","1","0","0"
"ブラウザ","2013年02月05日11時40分10秒","2013年02月05日11時40分11秒","1","0","0"
"ブラウザ","2013年02月05日11時40分11秒","2013年02月05日11時40分13秒","2","0","0"
"ファイル操作","2013年02月05日11時40分13秒","2013年02月05日11時40分16秒","1","1","0"
"ファイル操作","2013年02月05日11時40分16秒","2013年02月05日11時40分18秒","4","0","0"
"登録外","2013年02月05日11時40分18秒","2013年02月05日11時40分19秒","1","0","0"
"ファイル操作","2013年02月05日11時40分19秒","2013年02月05日11時40分25秒","2","0","15"
"テスト　","2013年02月05日11時40分25秒","2013年02月05日11時40分30秒","3","0","0"
"テスト　","2013年02月05日11時40分30秒","2013年02月05日11時40分32秒","2","0","1"
"登録外","2013年02月05日11時40分32秒","2013年02月05日11時40分33秒","1","0","0"
"テスト　","2013年02月05日11時40分33秒","2013年02月05日11時42分04秒","23","0","3"
"テスト　","2013年02月05日11時42分04秒","2013年02月05日11時42分05秒","0","0","1"
"テスト　","2013年02月05日11時42分05秒","2013年02月05日11時42分20秒","10","0","4"
"ＳＱＬサーバ　","2013年02月05日11時42分20秒","2013年02月05日11時43分42秒","16","1","37"
"ファイル操作","2013年02月05日11時43分42秒","2013年02月05日11時43分43秒","1","0","0"
"調査　","2013年02月05日11時43分43秒","2013年02月05日11時43分44秒","1","0","0"
"ファイル操作","2013年02月05日11時43分44秒","2013年02月05日11時43分45秒","0","0","0"
"ファイル操作","2013年02月05日11時43分45秒","2013年02月05日11時43分46秒","1","0","0"
"調査　","2013年02月05日11時43分46秒","2013年02月05日11時43分48秒","0","0","2"
"調査　","2013年02月05日11時43分48秒","2013年02月05日11時43分57秒","2","0","23"
"調査　","2013年02月05日11時43分57秒","2013年02月05日11時44分01秒","3","0","0"
"調査　","2013年02月05日11時44分01秒","2013年02月05日11時44分05秒","1","0","0"
"調査　","2013年02月05日11時44分05秒","2013年02月05日11時44分11秒","3","0","0"
"ファイル操作","2013年02月05日11時44分11秒","2013年02月05日11時44分13秒","1","0","0"
"調査　","2013年02月05日11時44分13秒","2013年02月05日11時44分16秒","0","0","0"
"調査　","2013年02月05日11時44分16秒","2013年02月05日11時44分20秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時44分20秒","2013年02月05日11時44分22秒","1","0","0"
"調査　","2013年02月05日11時44分22秒","2013年02月05日11時44分23秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時44分23秒","2013年02月05日11時45分01秒","2","0","21"
"ＳＱＬサーバ　","2013年02月05日11時45分01秒","2013年02月05日11時45分11秒","1","0","0"
"テスト　","2013年02月05日11時45分11秒","2013年02月05日11時45分17秒","3","0","0"
"テスト　","2013年02月05日11時45分17秒","2013年02月05日11時45分29秒","9","0","9"
"テスト　","2013年02月05日11時45分29秒","2013年02月05日11時46分28秒","3","0","0"
"調査　","2013年02月05日11時46分28秒","2013年02月05日11時46分31秒","1","0","0"
"テスト　","2013年02月05日11時46分31秒","2013年02月05日11時46分33秒","1","0","0"
"調査　","2013年02月05日11時46分33秒","2013年02月05日11時46分35秒","1","0","0"
"テスト　","2013年02月05日11時46分35秒","2013年02月05日11時46分39秒","1","0","0"
"テスト　","2013年02月05日11時46分39秒","2013年02月05日11時48分46秒","30","0","7"
"テスト　","2013年02月05日11時48分46秒","2013年02月05日11時48分47秒","1","0","1"
"テスト　","2013年02月05日11時48分47秒","2013年02月05日11時48分50秒","2","0","1"
"ファイル操作","2013年02月05日11時48分50秒","2013年02月05日11時48分51秒","1","0","0"
"ＳＱＬサーバ　","2013年02月05日11時48分51秒","2013年02月05日11時49分25秒","13","0","19"
"テスト　","2013年02月05日11時49分25秒","2013年02月05日11時49分27秒","1","0","0"
"テスト　","2013年02月05日11時49分27秒","2013年02月05日11時49分28秒","0","0","1"
"ＳＱＬサーバ　","2013年02月05日11時49分28秒","2013年02月05日11時49分29秒","1","0","0"
"ファイル操作","2013年02月05日11時49分29秒","2013年02月05日11時49分30秒","1","0","0"
"テスト　","2013年02月05日11時49分30秒","2013年02月05日11時49分31秒","3","0","0"
"メール","2013年02月05日11時49分31秒","2013年02月05日11時49分33秒","1","0","1"
"メール","2013年02月05日11時49分33秒","2013年02月05日11時49分34秒","2","0","0"
"テスト　","2013年02月05日11時49分34秒","2013年02月05日11時49分40秒","0","0","12"
"ＳＱＬサーバ　","2013年02月05日11時49分41秒","2013年02月05日11時49分42秒","0","0","0"
"テスト　","2013年02月05日11時49分42秒","2013年02月05日11時49分45秒","3","0","0"
"テスト　","2013年02月05日11時49分45秒","2013年02月05日11時50分00秒","11","0","5"
"テスト　","2013年02月05日11時50分00秒","2013年02月05日11時50分01秒","1","0","1"
"テスト　","2013年02月05日11時50分01秒","2013年02月05日11時50分02秒","1","0","0"
"ファイル操作","2013年02月05日11時50分02秒","2013年02月05日11時50分03秒","1","0","0"
"テスト　","2013年02月05日11時50分03秒","2013年02月05日11時50分06秒","0","0","8"
"テスト　","2013年02月05日11時50分06秒","2013年02月05日11時50分08秒","1","0","0"
"メール","2013年02月05日11時50分08秒","2013年02月05日11時50分12秒","4","0","2"
"テスト　","2013年02月05日11時50分12秒","2013年02月05日11時50分14秒","1","0","0"
