"","ブラウザ - 打鍵回数","メール - 打鍵回数","ファイル操作 - 打鍵回数","調査　 - 打鍵回数","ＳＱＬサーバ　 - 打鍵回数","エクセル - 打鍵回数","ワード・パワポ - 打鍵回数","文書閲覧　 - 打鍵回数","テスト　 - 打鍵回数","プログラミング・デバッグ - 打鍵回数","登録外 - 打鍵回数"
"2013年02月08日16時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日16時10分","0","5","0","0","0","0","0","0","0","0","0"
"2013年02月08日16時15分","0","0","0","0","0","0","0","0","0","6","0"
"2013年02月08日16時20分","0","0","2","0","0","0","0","0","0","2","13"
"2013年02月08日16時25分","0","0","0","0","0","0","0","0","0","16","0"
"2013年02月08日16時30分","0","0","0","0","0","0","0","0","0","52","0"
"2013年02月08日16時35分","0","0","0","0","0","0","0","0","0","128","0"
"2013年02月08日16時40分","0","0","0","0","0","0","0","0","0","218","0"
"2013年02月08日16時45分","0","0","0","0","0","0","0","0","0","202","0"
"2013年02月08日16時50分","0","0","0","0","0","0","0","0","0","8","0"
"2013年02月08日16時55分","0","0","0","0","0","0","0","0","0","4","0"
"2013年02月08日17時00分","0","0","0","0","0","0","0","0","0","19","0"
"2013年02月08日17時05分","0","0","0","0","0","0","0","0","1","11","0"
"2013年02月08日17時10分","0","0","0","0","0","0","0","0","0","3","0"
"2013年02月08日17時15分","0","0","0","0","0","0","0","0","0","3","0"
"2013年02月08日17時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時30分","7","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時35分","0","0","0","0","0","0","0","0","0","2","0"
"2013年02月08日17時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時55分","0","0","0","0","0","0","31","0","0","1","0"
"2013年02月08日18時00分","0","0","0","0","0","0","632","0","0","0","0"
"2013年02月08日18時05分","11","0","0","0","0","0","149","0","0","0","0"
"2013年02月08日18時10分","0","0","0","0","0","0","54","0","0","1","0"
"2013年02月08日18時15分","0","0","0","0","0","0","483","0","0","0","0"
"2013年02月08日18時20分","78","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日09時05分","8","0","3","0","0","0","0","0","0","0","0"
"2013年02月12日09時10分","0","0","0","0","0","0","0","0","0","0","0"
