"","ブラウザ - 左クリック","メール - 左クリック","ファイル操作 - 左クリック","調査　 - 左クリック","ＳＱＬサーバ　 - 左クリック","エクセル - 左クリック","ワード・パワポ - 左クリック","文書閲覧　 - 左クリック","テスト　 - 左クリック","プログラミング・デバッグ - 左クリック","登録外 - 左クリック"
"2013年02月08日16時10分","0","12","1","0","0","0","0","0","0","3","0"
"2013年02月08日16時15分","0","0","5","0","0","0","0","0","0","3","3"
"2013年02月08日16時20分","0","0","48","0","0","0","0","0","2","25","3"
"2013年02月08日16時25分","0","0","0","0","0","0","0","0","0","4","0"
"2013年02月08日16時30分","0","0","0","0","0","0","0","0","0","1","0"
"2013年02月08日16時35分","0","0","1","0","0","0","0","0","0","15","1"
"2013年02月08日16時40分","0","0","1","0","0","0","0","0","0","11","0"
"2013年02月08日16時45分","0","0","0","0","0","0","0","0","0","11","0"
"2013年02月08日16時50分","2","0","0","0","0","0","0","0","1","25","2"
"2013年02月08日16時55分","0","0","0","0","0","0","0","0","0","5","0"
"2013年02月08日17時00分","0","0","2","0","0","0","0","0","2","40","0"
"2013年02月08日17時05分","0","0","2","0","0","0","0","0","1","9","1"
"2013年02月08日17時10分","0","0","0","0","0","0","0","0","0","25","10"
"2013年02月08日17時15分","0","0","0","0","0","0","0","0","0","69","0"
"2013年02月08日17時20分","1","0","0","0","0","0","0","0","0","18","1"
"2013年02月08日17時25分","0","1","41","0","0","0","4","0","0","16","1"
"2013年02月08日17時30分","17","7","3","0","0","0","0","0","0","3","1"
"2013年02月08日17時35分","0","0","0","0","0","0","0","0","0","25","0"
"2013年02月08日17時40分","0","0","0","0","0","0","0","0","0","30","0"
"2013年02月08日17時45分","0","0","0","0","0","0","0","0","0","19","0"
"2013年02月08日17時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時55分","0","0","4","0","0","0","17","0","0","11","0"
"2013年02月08日18時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日18時05分","9","0","0","0","0","0","7","0","0","5","0"
"2013年02月08日18時10分","0","0","0","0","0","0","1","0","0","1","0"
"2013年02月08日18時15分","0","0","0","0","0","0","5","0","0","0","0"
"2013年02月08日18時20分","23","9","21","0","0","0","8","0","0","6","1"
"2013年02月12日09時05分","38","0","11","0","0","0","0","0","0","0","8"
"2013年02月12日09時10分","36","0","0","0","0","0","0","0","0","0","0"
