"","ブラウザ","メール","ファイル操作","調査　","ＳＱＬサーバ　","エクセル","ワード・パワポ","文書閲覧　","テスト　","プログラミング・デバッグ","登録外"
"2013年02月08日16時20分","0","0","5","62","167","62","0","0","0","0","0"
"2013年02月08日16時25分","0","0","21","83","171","22","0","0","0","0","0"
"2013年02月08日16時30分","0","0","6","56","137","98","0","0","0","0","0"
"2013年02月08日16時35分","64","0","5","60","145","22","0","0","0","0","0"
"2013年02月08日16時40分","0","0","0","159","133","4","0","0","0","0","0"
"2013年02月08日16時45分","0","0","1","112","32","152","0","0","0","0","0"
"2013年02月08日16時50分","56","0","0","66","83","91","0","0","0","0","0"
"2013年02月08日16時55分","0","0","42","47","74","133","0","0","0","0","0"
"2013年02月08日17時00分","0","0","33","5","173","84","0","0","0","0","0"
"2013年02月08日17時05分","0","0","8","6","285","0","0","0","0","0","0"
"2013年02月08日17時10分","0","0","8","10","242","38","0","0","0","0","0"
"2013年02月08日17時15分","0","0","0","0","162","134","0","0","0","0","0"
"2013年02月08日17時20分","20","0","8","0","30","237","0","0","0","0","0"
"2013年02月08日17時25分","0","0","42","0","71","184","0","0","0","0","0"
"2013年02月08日17時30分","27","0","9","0","0","257","0","0","0","0","0"
"2013年02月08日17時35分","105","43","6","0","0","112","0","0","30","0","0"
"2013年02月08日17時40分","0","0","52","0","0","0","0","0","7","0","0"
"2013年02月08日17時45分","0","0","87","0","0","2","0","0","79","0","49"
"2013年02月08日17時50分","0","0","12","0","77","74","0","0","0","0","134"
"2013年02月08日17時55分","25","9","59","0","0","59","0","0","0","0","144"
"2013年02月08日18時00分","0","0","107","54","0","50","0","0","0","0","24"
"2013年02月08日18時05分","0","0","111","30","0","87","0","0","0","0","68"
"2013年02月08日18時10分","24","112","84","36","0","30","0","0","0","0","0"
"2013年02月08日18時15分","0","9","7","91","0","180","0","0","0","0","9"
"2013年02月08日18時20分","0","0","3","89","0","133","0","0","0","0","71"
"2013年02月08日18時25分","0","0","0","9","0","88","0","0","189","0","0"
"2013年02月08日18時30分","78","7","26","4","4","51","0","0","1","0","31"
"2013年02月08日18時35分","0","1","13","0","0","0","285","0","0","0","0"
"2013年02月08日18時40分","62","0","2","0","0","0","235","0","0","0","0"
"2013年02月12日09時10分","59","222","75","0","0","0","0","0","0","0","0"
