"","ブラウザ - 左クリック","メール - 左クリック","ファイル操作 - 左クリック","調査　 - 左クリック","ＳＱＬサーバ　 - 左クリック","エクセル - 左クリック","ワード・パワポ - 左クリック","文書閲覧　 - 左クリック","テスト　 - 左クリック","プログラミング・デバッグ - 左クリック","登録外 - 左クリック"
"2013年02月08日12時25分","0","0","60","11","23","0","0","0","1","1","0"
"2013年02月08日12時30分","0","0","19","0","8","0","0","0","21","15","40"
"2013年02月08日12時35分","25","2","23","0","21","0","0","0","1","5","1"
"2013年02月08日12時40分","15","0","2","0","2","0","0","0","0","31","0"
"2013年02月08日12時45分","16","0","0","0","0","1","0","0","0","10","0"
"2013年02月08日12時50分","0","0","0","0","0","0","0","0","0","17","0"
"2013年02月08日12時55分","0","0","0","0","0","0","0","0","0","102","0"
"2013年02月08日13時00分","0","0","53","0","0","0","0","0","0","26","0"
"2013年02月08日13時05分","0","0","83","1","24","0","0","0","3","62","0"
"2013年02月08日13時10分","0","0","5","3","17","7","0","0","1","42","0"
"2013年02月08日13時15分","0","0","0","0","0","0","0","0","0","80","0"
"2013年02月08日13時20分","0","0","0","0","0","0","0","0","0","11","0"
"2013年02月08日13時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時55分","0","0","0","0","0","0","0","0","0","3","0"
"2013年02月08日14時00分","0","0","1","0","0","0","0","0","0","34","8"
"2013年02月08日14時05分","0","1","3","0","45","0","0","0","0","42","12"
"2013年02月08日14時10分","0","0","0","0","1","0","0","0","0","97","0"
"2013年02月08日14時15分","0","0","0","0","0","0","0","0","0","103","0"
"2013年02月08日14時20分","0","0","0","0","0","0","0","0","0","91","0"
"2013年02月08日14時25分","0","0","0","0","0","0","0","0","0","91","0"
"2013年02月08日14時30分","0","4","0","0","0","0","0","0","0","58","0"
"2013年02月08日14時35分","0","0","67","5","0","0","0","0","3","2","2"
"2013年02月08日14時40分","0","0","34","0","0","0","0","0","0","30","1"
"2013年02月08日14時45分","0","0","0","0","0","0","0","0","0","56","0"
"2013年02月08日14時50分","0","0","1","0","0","0","0","0","18","46","0"
"2013年02月08日14時55分","0","0","19","0","0","0","0","0","4","13","9"
"2013年02月08日15時00分","0","0","0","0","0","0","0","0","0","81","0"
"2013年02月08日15時05分","0","0","0","0","0","0","0","0","0","86","0"
"2013年02月08日15時10分","0","0","1","0","50","0","0","0","1","5","0"
"2013年02月08日15時15分","0","0","3","0","8","0","0","0","0","0","0"
"2013年02月08日15時20分","0","0","1","0","4","0","0","0","139","0","0"
"2013年02月08日15時25分","0","0","0","0","2","0","0","0","5","62","0"
"2013年02月08日15時30分","3","0","0","0","0","0","0","0","0","69","0"
"2013年02月08日15時35分","3","0","0","0","0","0","0","0","0","22","0"
"2013年02月08日15時40分","0","0","0","0","0","0","0","0","0","62","0"
"2013年02月08日15時45分","0","0","0","0","0","0","0","0","0","66","0"
"2013年02月08日15時50分","0","0","15","4","0","0","0","0","0","8","0"
"2013年02月08日15時55分","0","0","1","2","0","0","0","0","0","40","0"
"2013年02月08日16時00分","0","0","0","0","0","0","0","0","0","77","0"
"2013年02月08日16時05分","0","0","4","0","0","0","0","0","14","27","0"
"2013年02月08日16時10分","0","0","0","0","0","0","0","0","0","36","0"
"2013年02月08日16時15分","0","0","0","0","0","0","0","0","0","76","0"
"2013年02月08日16時20分","0","0","32","2","27","0","0","0","1","38","2"
"2013年02月08日16時25分","0","0","3","11","28","0","0","0","0","20","0"
"2013年02月08日16時30分","0","0","13","0","11","0","0","0","13","56","0"
"2013年02月08日16時35分","0","0","1","0","0","0","0","0","1","83","0"
"2013年02月08日16時40分","0","0","0","0","0","0","0","0","0","71","0"
"2013年02月08日16時45分","0","0","31","2","7","0","0","0","1","47","1"
"2013年02月08日16時50分","0","0","69","5","1","0","0","0","1","4","0"
"2013年02月08日16時55分","2","1","50","19","8","0","0","0","0","3","13"
"2013年02月08日17時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時10分","0","0","5","74","0","0","0","0","0","0","0"
"2013年02月08日17時15分","0","0","0","9","0","0","0","0","0","122","0"
"2013年02月08日17時20分","0","0","7","0","0","0","0","0","0","82","0"
"2013年02月08日17時25分","0","0","26","7","0","0","0","0","0","34","20"
"2013年02月08日17時30分","0","0","0","11","0","0","0","0","0","139","0"
"2013年02月08日17時35分","32","0","1","3","0","0","0","0","0","72","0"
"2013年02月08日17時40分","0","1","2","74","0","0","0","0","0","64","0"
"2013年02月08日17時45分","9","0","1","12","0","0","0","0","0","69","2"
"2013年02月08日17時50分","6","0","0","9","13","0","0","0","0","0","0"
"2013年02月08日17時55分","51","0","0","12","4","0","0","0","0","25","5"
"2013年02月08日18時00分","0","0","0","0","0","0","0","0","0","74","5"
"2013年02月08日18時05分","0","0","0","0","0","0","0","0","0","112","0"
"2013年02月08日18時10分","0","0","0","28","0","0","0","0","0","96","0"
"2013年02月08日18時15分","0","0","20","0","0","0","0","0","0","63","1"
"2013年02月08日18時20分","2","0","0","0","0","0","0","0","0","97","0"
"2013年02月08日18時25分","0","0","0","0","0","0","0","0","0","47","0"
"2013年02月08日18時30分","0","0","1","5","0","0","0","0","0","54","0"
"2013年02月08日18時35分","0","0","0","0","0","0","0","0","0","85","0"
"2013年02月08日18時40分","0","0","0","0","0","0","0","0","0","96","0"
"2013年02月08日18時45分","0","0","0","0","0","0","0","0","0","26","0"
"2013年02月08日18時50分","7","0","0","0","0","0","0","0","0","10","0"
"2013年02月08日18時55分","2","0","0","0","0","0","0","0","0","55","0"
"2013年02月08日19時00分","1","0","0","33","0","0","0","0","0","52","0"
"2013年02月08日19時05分","0","0","0","9","0","0","0","0","0","38","0"
"2013年02月08日19時10分","0","0","0","0","0","0","0","0","0","61","1"
"2013年02月08日19時15分","0","11","1","12","0","0","0","0","0","77","0"
"2013年02月08日19時20分","0","0","0","0","0","0","0","0","0","87","0"
"2013年02月08日19時25分","0","1","0","0","0","0","0","0","0","66","0"
"2013年02月08日19時30分","0","0","0","0","0","0","0","0","0","83","0"
"2013年02月08日19時35分","0","0","0","0","0","0","0","0","0","76","0"
"2013年02月08日19時40分","0","2","8","17","0","0","0","0","0","76","0"
"2013年02月08日19時45分","4","0","4","11","0","0","0","0","0","0","0"
"2013年02月08日19時50分","22","0","34","5","1","0","0","0","0","0","82"
"2013年02月08日19時55分","0","0","17","0","0","0","0","0","3","0","1"
"2013年02月08日20時00分","0","0","26","1","18","0","0","0","0","0","0"
"2013年02月08日20時05分","0","0","3","5","2","0","0","0","0","0","7"
"2013年02月08日20時10分","6","0","65","2","7","0","0","0","4","7","29"
"2013年02月08日20時15分","0","0","60","40","0","0","0","0","0","29","15"
"2013年02月08日20時20分","0","12","70","39","0","0","0","0","0","11","13"
"2013年02月08日20時25分","9","3","3","4","0","0","0","0","1","105","2"
"2013年02月08日20時30分","0","0","0","1","0","0","0","0","0","87","0"
"2013年02月08日20時35分","0","0","0","0","5","0","0","0","0","65","13"
"2013年02月08日20時40分","0","0","0","0","0","0","0","0","0","109","7"
"2013年02月08日20時45分","0","0","10","4","0","0","0","0","0","99","8"
"2013年02月08日20時50分","8","0","15","29","0","0","0","0","0","32","7"
"2013年02月08日20時55分","0","0","5","63","0","0","0","0","0","0","0"
"2013年02月08日21時00分","0","0","11","11","0","0","0","0","1","61","1"
"2013年02月08日21時05分","0","3","73","19","13","0","0","0","0","59","1"
"2013年02月08日21時10分","0","0","43","12","48","0","0","0","0","0","0"
"2013年02月08日21時15分","0","0","0","9","23","0","0","0","1","0","0"
"2013年02月08日21時20分","0","0","15","27","0","0","0","0","1","0","0"
"2013年02月08日21時25分","0","0","4","81","3","0","0","0","0","0","5"
"2013年02月08日21時30分","0","0","33","20","13","0","0","0","0","30","31"
"2013年02月08日21時35分","0","0","0","104","0","0","0","0","0","8","0"
"2013年02月08日21時40分","0","0","0","8","0","0","0","0","0","106","3"
"2013年02月08日21時45分","0","0","0","4","0","0","0","0","0","59","0"
"2013年02月08日21時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日21時55分","0","0","0","3","0","0","0","0","0","36","0"
"2013年02月08日22時00分","0","0","0","4","0","0","0","0","0","83","1"
"2013年02月08日22時05分","0","0","0","67","3","0","0","0","0","20","31"
"2013年02月08日22時10分","0","0","0","17","0","0","0","0","0","159","0"
"2013年02月08日22時15分","0","0","23","33","1","0","0","0","1","85","1"
"2013年02月08日22時20分","0","0","19","31","0","0","0","0","0","2","5"
"2013年02月08日22時25分","0","0","2","28","0","0","0","0","0","45","4"
"2013年02月08日22時30分","4","5","1","5","0","0","0","0","0","120","0"
"2013年02月08日22時35分","0","0","1","5","0","0","0","0","0","138","0"
"2013年02月08日22時40分","0","0","0","3","3","0","0","0","0","121","1"
"2013年02月08日22時45分","0","2","36","21","8","0","0","0","0","47","7"
"2013年02月08日22時50分","0","5","18","54","8","0","0","0","0","0","0"
"2013年02月08日22時55分","0","2","38","12","2","0","0","0","1","0","0"
"2013年02月08日23時00分","0","1","36","50","0","0","0","0","0","0","2"
"2013年02月08日23時05分","0","0","5","48","0","0","2","0","0","0","0"
"2013年02月08日23時10分","0","0","4","23","0","0","2","0","0","0","0"
"2013年02月08日23時15分","5","1","23","3","5","0","22","0","0","0","3"
"2013年02月12日09時05分","28","0","1","0","0","0","0","0","0","0","3"
"2013年02月12日09時10分","4","12","72","24","0","0","0","0","0","0","0"
"2013年02月12日09時15分","0","0","14","50","0","0","0","0","0","0","0"
"2013年02月12日09時20分","1","0","21","16","0","0","0","0","0","0","0"
"2013年02月12日09時25分","0","0","10","44","0","0","0","0","0","0","0"
"2013年02月12日09時30分","0","0","0","116","0","0","0","0","0","0","0"
"2013年02月12日09時35分","0","0","1","97","0","0","0","0","0","0","0"
"2013年02月12日09時40分","16","0","46","73","0","0","0","0","0","0","2"
"2013年02月12日09時45分","10","20","45","23","0","0","0","0","0","7","11"
"2013年02月12日09時50分","8","19","10","20","6","0","0","0","0","73","0"
"2013年02月12日09時55分","0","4","38","9","0","76","0","0","0","0","3"
"2013年02月12日10時00分","0","21","1","0","11","68","0","0","0","3","0"
"2013年02月12日10時05分","0","1","38","10","20","114","0","0","0","0","17"
"2013年02月12日10時10分","0","0","3","13","45","52","0","0","0","0","0"
"2013年02月12日10時15分","0","1","0","5","30","78","0","0","0","2","1"
"2013年02月12日10時20分","40","0","13","1","0","90","0","0","0","2","1"
"2013年02月12日10時25分","5","0","0","0","38","0","0","0","0","28","15"
"2013年02月12日10時30分","0","0","0","16","9","2","0","0","0","11","15"
"2013年02月12日10時35分","0","0","0","64","0","0","0","0","0","0","0"
"2013年02月12日10時40分","0","0","0","50","0","0","0","0","0","0","0"
"2013年02月12日10時45分","0","0","0","54","0","0","0","0","0","33","0"
"2013年02月12日10時50分","6","0","0","19","0","0","0","0","0","107","0"
"2013年02月12日10時55分","0","0","0","40","0","0","0","0","0","76","0"
"2013年02月12日11時00分","0","0","34","2","0","0","0","0","0","53","4"
"2013年02月12日11時05分","0","3","66","8","3","0","4","0","0","34","0"
"2013年02月12日11時10分","0","2","6","0","0","0","9","0","0","1","2"
"2013年02月12日11時15分","1","0","0","0","0","0","3","0","0","0","0"
"2013年02月12日11時20分","2","1","15","6","0","0","14","0","0","3","8"
"2013年02月12日11時25分","0","0","23","0","0","0","0","0","0","0","0"
"2013年02月12日11時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日11時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日11時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日11時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日11時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日11時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日12時50分","0","0","4","0","0","0","0","0","0","0","2"
"2013年02月12日12時55分","0","1","3","24","0","0","0","0","0","7","0"
"2013年02月12日13時00分","0","0","0","0","0","0","0","0","0","81","0"
"2013年02月12日13時05分","3","6","4","4","0","0","2","0","0","68","0"
"2013年02月12日13時10分","40","0","0","0","0","0","4","0","0","0","0"
"2013年02月12日13時15分","27","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日13時20分","35","0","5","0","0","0","4","0","0","0","1"
"2013年02月12日13時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日13時30分","0","0","0","0","0","0","1","0","0","0","0"
"2013年02月12日13時35分","0","4","19","4","0","0","7","0","119","0","3"
"2013年02月12日13時40分","2","10","10","0","24","0","0","0","46","0","24"
"2013年02月12日13時45分","0","0","9","5","0","0","0","0","1","0","17"
"2013年02月12日13時50分","0","0","2","27","3","0","0","0","11","0","6"
"2013年02月12日13時55分","0","0","27","4","8","0","0","0","50","0","4"
"2013年02月12日14時00分","0","0","22","3","3","0","0","0","36","0","7"
"2013年02月12日14時05分","5","0","6","0","0","0","0","0","32","0","20"
"2013年02月12日14時10分","7","3","3","0","0","0","0","0","26","0","3"
"2013年02月12日14時15分","1","1","0","0","0","0","0","0","22","0","0"
"2013年02月12日14時20分","0","0","0","0","0","0","0","0","74","0","0"
"2013年02月12日14時25分","2","0","5","0","0","0","0","0","63","0","0"
"2013年02月12日14時30分","13","3","1","0","0","0","0","0","82","0","3"
"2013年02月12日14時35分","0","0","15","79","0","0","0","0","60","0","1"
"2013年02月12日14時40分","0","0","0","22","0","0","0","0","0","0","0"
"2013年02月12日14時45分","0","0","1","28","4","0","0","0","34","12","0"
"2013年02月12日14時50分","0","0","53","0","0","0","0","0","31","89","1"
"2013年02月12日14時55分","0","15","4","4","4","8","0","0","16","32","9"
"2013年02月12日15時00分","0","0","0","1","0","0","0","0","4","68","0"
"2013年02月12日15時05分","47","4","0","0","5","2","0","0","0","42","8"
"2013年02月12日15時10分","10","0","8","28","0","11","0","0","0","0","3"
"2013年02月12日15時15分","44","0","0","2","0","3","0","0","0","40","2"
"2013年02月12日15時20分","0","0","0","3","12","0","0","0","0","47","0"
"2013年02月12日15時25分","0","0","0","23","8","0","0","0","0","9","2"
"2013年02月12日15時30分","4","0","2","1","0","0","0","0","3","44","0"
"2013年02月12日15時35分","0","0","0","0","0","0","0","0","0","101","0"
"2013年02月12日15時40分","31","0","55","2","0","0","0","0","6","14","9"
"2013年02月12日15時45分","13","0","0","2","0","0","0","0","15","0","14"
"2013年02月12日15時50分","4","0","2","1","0","0","0","0","69","0","14"
"2013年02月12日15時55分","25","5","16","0","14","0","0","0","73","0","0"
"2013年02月12日16時00分","0","0","0","0","0","0","0","0","28","0","0"
"2013年02月12日16時05分","17","0","2","0","0","0","0","0","46","0","0"
"2013年02月12日16時10分","1","0","112","22","0","0","0","0","2","0","0"
"2013年02月12日16時15分","0","0","51","14","0","0","0","0","0","0","1"
"2013年02月12日16時20分","2","3","45","0","0","0","0","0","1","13","4"
"2013年02月12日16時25分","0","0","15","3","9","0","0","0","22","0","6"
"2013年02月12日16時30分","0","1","29","20","24","0","0","0","4","0","7"
"2013年02月12日16時35分","1","0","1","2","13","0","0","0","8","0","1"
"2013年02月12日16時40分","0","0","0","0","0","0","0","0","85","0","0"
"2013年02月12日16時45分","0","0","0","0","0","0","0","0","59","0","0"
"2013年02月12日16時50分","0","0","0","0","0","0","0","0","28","0","0"
"2013年02月12日16時55分","0","0","1","0","0","0","0","0","139","0","0"
"2013年02月12日17時00分","0","0","72","4","0","0","0","0","46","0","2"
"2013年02月12日17時05分","0","0","36","5","0","0","0","0","32","0","0"
"2013年02月12日17時10分","0","0","57","23","0","0","0","0","1","0","0"
"2013年02月12日17時15分","0","0","117","26","0","0","0","0","5","0","0"
"2013年02月12日17時20分","0","0","6","6","0","0","0","0","30","0","10"
"2013年02月12日17時25分","14","2","29","1","0","0","0","1","36","0","23"
"2013年02月12日17時30分","0","0","0","0","0","0","0","0","22","0","0"
"2013年02月12日17時35分","0","0","34","4","0","0","0","0","75","0","0"
"2013年02月12日17時40分","0","0","37","1","12","0","0","0","25","0","1"
"2013年02月12日17時45分","0","0","0","0","0","0","0","0","20","0","0"
"2013年02月12日17時50分","0","0","0","1","11","0","0","0","104","0","0"
"2013年02月12日17時55分","0","0","63","11","6","0","0","0","62","0","0"
"2013年02月12日18時00分","0","11","0","0","0","0","0","0","140","0","0"
"2013年02月12日18時05分","0","0","43","4","0","0","0","0","11","0","0"
"2013年02月12日18時10分","0","7","59","12","1","0","0","0","10","0","0"
"2013年02月12日18時15分","0","0","9","0","0","0","0","0","23","0","0"
"2013年02月12日18時20分","0","0","0","0","0","0","0","0","50","0","0"
"2013年02月12日18時25分","0","0","0","0","0","0","0","0","58","0","0"
"2013年02月12日18時30分","0","0","0","0","0","0","0","0","44","0","0"
"2013年02月12日18時35分","0","0","12","5","0","0","0","0","25","0","0"
"2013年02月12日18時40分","15","0","1","0","0","0","0","0","16","0","0"
"2013年02月12日18時45分","9","0","0","0","0","0","0","0","9","0","0"
"2013年02月12日18時50分","2","7","32","10","4","0","0","0","34","0","0"
"2013年02月12日18時55分","0","16","0","1","2","0","0","0","32","0","0"
"2013年02月12日19時00分","0","0","75","2","0","3","0","0","56","0","1"
"2013年02月12日19時05分","0","0","71","4","0","0","0","0","47","0","0"
"2013年02月12日19時10分","0","0","0","0","0","0","0","0","70","0","0"
"2013年02月12日19時15分","0","0","0","0","0","0","0","0","89","0","0"
"2013年02月12日19時20分","0","0","0","0","0","0","0","0","111","0","0"
"2013年02月12日19時25分","0","10","3","0","0","12","0","0","2","0","2"
"2013年02月12日19時30分","0","0","0","1","0","1","0","0","10","0","0"
"2013年02月12日19時35分","0","0","9","23","0","0","0","0","74","0","2"
"2013年02月12日19時40分","0","7","0","14","1","0","0","0","19","0","0"
"2013年02月12日19時45分","0","3","16","14","11","0","0","0","14","0","0"
"2013年02月12日19時50分","0","0","2","20","44","0","0","0","19","0","0"
"2013年02月12日19時55分","0","0","29","3","0","0","0","0","6","0","0"
"2013年02月12日20時00分","0","0","0","1","0","0","0","0","17","0","0"
"2013年02月12日20時05分","0","0","0","2","8","0","0","0","28","0","0"
"2013年02月12日20時10分","0","0","0","0","8","0","0","0","53","0","0"
"2013年02月12日20時15分","0","1","33","4","47","1","0","0","20","0","17"
"2013年02月12日20時20分","11","0","1","8","5","2","0","0","73","0","0"
"2013年02月12日20時25分","0","0","0","6","0","13","0","0","15","0","0"
"2013年02月12日20時30分","0","0","0","0","0","0","0","0","58","0","0"
"2013年02月12日20時35分","0","0","12","0","0","2","0","0","46","0","0"
"2013年02月12日20時40分","10","0","1","4","0","0","0","0","68","0","0"
"2013年02月12日20時45分","1","0","0","2","0","0","0","0","60","0","0"
"2013年02月12日20時50分","0","0","0","0","0","0","0","0","69","0","0"
"2013年02月12日20時55分","0","0","0","0","0","0","0","0","68","0","0"
"2013年02月12日21時00分","21","1","2","0","0","14","0","0","4","0","16"
"2013年02月12日21時05分","16","0","1","0","0","20","0","0","88","0","3"
"2013年02月12日21時10分","0","0","0","0","0","14","0","0","116","0","10"
"2013年02月12日21時15分","0","0","0","0","21","2","0","0","33","0","2"
"2013年02月12日21時20分","0","0","13","0","51","5","0","0","25","0","3"
"2013年02月12日21時25分","0","0","0","0","22","0","0","0","44","0","0"
"2013年02月12日21時30分","0","0","10","0","57","0","0","0","63","0","1"
"2013年02月12日21時35分","0","0","0","0","77","0","0","0","13","0","19"
"2013年02月12日21時40分","0","0","0","0","11","0","0","0","25","0","88"
"2013年02月12日21時45分","0","0","1","0","43","0","0","0","12","0","30"
"2013年02月12日21時50分","0","0","14","1","43","0","0","0","9","0","60"
"2013年02月12日21時55分","0","0","23","9","38","0","0","0","9","0","2"
"2013年02月12日22時00分","0","0","0","0","87","0","0","0","15","0","0"
"2013年02月12日22時05分","0","0","23","30","30","0","0","0","35","0","0"
"2013年02月12日22時10分","0","0","6","41","8","0","0","0","2","0","0"
"2013年02月12日22時15分","0","1","30","36","14","1","0","0","14","0","6"
"2013年02月12日22時20分","0","1","0","14","0","0","0","0","0","0","0"
"2013年02月12日22時25分","6","1","0","0","0","0","0","0","0","0","0"
"2013年02月12日22時30分","4","1","4","2","8","1","0","0","56","0","3"
"2013年02月12日22時35分","0","0","0","8","122","0","0","0","7","0","0"
"2013年02月12日22時40分","0","8","0","0","85","0","0","0","29","0","0"
"2013年02月12日22時45分","0","0","0","0","36","0","0","0","0","0","0"
"2013年02月12日22時50分","1","3","21","4","12","7","0","0","37","0","0"
"2013年02月12日22時55分","1","0","104","8","0","0","0","0","1","0","4"
"2013年02月12日23時00分","2","0","105","10","11","0","0","0","2","0","7"
"2013年02月12日23時05分","0","0","48","19","45","0","0","0","0","0","13"
"2013年02月12日23時10分","0","5","95","3","2","0","0","0","1","0","31"
"2013年02月12日23時15分","8","14","47","0","3","0","0","0","2","0","20"
"2013年02月13日09時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月13日09時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月13日09時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月13日09時30分","0","0","0","0","0","0","0","0","0","0","0"
