Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
FileOperation,20130205:130756,20130205:130800,0,0,0
Excel,20130205:130801,20130205:130806,0,0,0
Other,20130205:130806,20130205:130807,0,0,0
Excel,20130205:130807,20130205:130840,0,0,0
Excel,20130205:130840,20130205:130841,0,0,0
Excel,20130205:130841,20130205:130917,0,0,101
Excel,20130205:130917,20130205:130954,0,0,0
FileOperation,20130205:130954,20130205:130958,0,0,0
Excel,20130205:130958,20130205:131000,0,0,0
Email,20130205:131000,20130205:131004,0,0,0
Excel,20130205:131004,20130205:131005,0,0,0
Excel,20130205:131005,20130205:131124,0,0,0
Testing,20130205:131124,20130205:131127,0,0,0
Testing,20130205:131127,20130205:131130,0,0,0
Testing,20130205:131130,20130205:131131,0,0,0
Excel,20130205:131131,20130205:131132,0,0,0
Other,20130205:131132,20130205:131139,0,0,0
Testing,20130205:131139,20130205:131156,0,0,41
Other,20130205:131156,20130205:131157,0,0,0
Testing,20130205:131157,20130205:131206,0,0,0
Testing,20130205:131206,20130205:131207,0,0,0
Testing,20130205:131207,20130205:131212,0,0,0
Testing,20130205:131212,20130205:131214,0,0,0
Testing,20130205:131214,20130205:131220,0,0,0
Testing,20130205:131220,20130205:131222,0,0,1
Testing,20130205:131222,20130205:131223,0,0,4
Testing,20130205:131223,20130205:131224,0,0,4
Testing,20130205:131224,20130205:131225,0,0,2
Testing,20130205:131225,20130205:131226,0,0,4
Testing,20130205:131226,20130205:131227,0,0,4
Testing,20130205:131227,20130205:131230,0,0,0
Testing,20130205:131230,20130205:131231,0,0,0
Testing,20130205:131231,20130205:131233,0,0,0
Testing,20130205:131233,20130205:131305,0,0,0
Browser,20130205:131305,20130205:131307,0,0,0
Testing,20130205:131308,20130205:131313,0,0,2
Testing,20130205:131313,20130205:131320,0,0,5
Testing,20130205:131320,20130205:131505,0,0,0
Testing,20130205:131505,20130205:131615,0,0,0
Database,20130205:131645,20130205:131652,0,0,17
Testing,20130205:131652,20130205:131658,0,0,0
Testing,20130205:131658,20130205:131749,0,0,0
Testing,20130205:131749,20130205:131750,0,0,0
Testing,20130205:131750,20130205:131752,0,0,0
Testing,20130205:131752,20130205:131757,0,0,0
Testing,20130205:131757,20130205:131758,0,0,2
Testing,20130205:131758,20130205:131800,0,0,0
Testing,20130205:131800,20130205:131801,0,0,0
Database,20130205:131801,20130205:131905,0,0,151
Testing,20130205:131905,20130205:131908,0,0,2
Testing,20130205:131908,20130205:131910,0,0,3
Testing,20130205:131910,20130205:131929,0,0,0
Database,20130205:131929,20130205:131942,0,0,35
Testing,20130205:131942,20130205:131944,0,0,1
Testing,20130205:131944,20130205:131946,0,0,2
Testing,20130205:131946,20130205:132005,0,0,0
