"","ブラウザ","メール","ファイル操作","調査　","ＳＱＬサーバ　","エクセル","ワード・パワポ","文書閲覧　","テスト　","プログラミング・デバッグ","登録外"
"2013年02月08日08時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時00分","7","50","9","0","0","0","0","0","0","0","4"
"2013年02月08日09時05分","46","15","205","0","0","0","0","0","0","0","0"
"2013年02月08日09時10分","30","0","15","0","0","57","0","0","0","0","60"
"2013年02月08日09時15分","37","0","0","0","0","84","0","0","151","0","25"
"2013年02月08日09時20分","0","0","1","52","0","0","0","0","243","0","0"
