"","ブラウザ - 左クリック","メール - 左クリック","ファイル操作 - 左クリック","調査　 - 左クリック","ＳＱＬサーバ　 - 左クリック","エクセル - 左クリック","ワード・パワポ - 左クリック","文書閲覧　 - 左クリック","テスト　 - 左クリック","プログラミング・デバッグ - 左クリック","登録外 - 左クリック"
"2013年02月08日08時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日08時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日09時20分","0","0","0","0","0","0","0","0","0","0","0"
