タスク名,開始時刻,終了時刻,左クリック,右クリック,打鍵回数
登録外,2013年02月05日11時29分42秒,2013年02月05日11時29分49秒,0,0,0
テスト　,2013年02月05日11時29分49秒,2013年02月05日11時29分57秒,0,0,14
テスト　,2013年02月05日11時29分57秒,2013年02月05日11時29分58秒,0,0,2
テスト　,2013年02月05日11時29分58秒,2013年02月05日11時30分00秒,0,0,1
テスト　,2013年02月05日11時30分00秒,2013年02月05日11時30分24秒,0,0,2
調査　,2013年02月05日11時30分25秒,2013年02月05日11時30分27秒,0,0,4
テスト　,2013年02月05日11時30分27秒,2013年02月05日11時30分33秒,0,0,1
調査　,2013年02月05日11時30分33秒,2013年02月05日11時30分40秒,0,0,5
テスト　,2013年02月05日11時30分40秒,2013年02月05日11時30分53秒,0,0,5
調査　,2013年02月05日11時30分53秒,2013年02月05日11時30分58秒,0,0,2
テスト　,2013年02月05日11時30分58秒,2013年02月05日11時31分46秒,0,0,0
テスト　,2013年02月05日11時31分46秒,2013年02月05日11時31分47秒,0,0,2
調査　,2013年02月05日11時31分47秒,2013年02月05日11時31分50秒,0,0,0
メール,2013年02月05日11時31分50秒,2013年02月05日11時31分51秒,0,0,0
調査　,2013年02月05日11時31分51秒,2013年02月05日11時31分54秒,0,0,0
ファイル操作,2013年02月05日11時31分54秒,2013年02月05日11時31分58秒,0,0,0
メール,2013年02月05日11時31分58秒,2013年02月05日11時31分59秒,0,0,0
メール,2013年02月05日11時31分59秒,2013年02月05日11時32分00秒,0,0,0
メール,2013年02月05日11時32分00秒,2013年02月05日11時32分01秒,0,0,0
ワード・パワポ,2013年02月05日11時32分01秒,2013年02月05日11時32分02秒,0,0,0
ワード・パワポ,2013年02月05日11時32分02秒,2013年02月05日11時34分47秒,0,0,0
エクセル,2013年02月05日11時37分01秒,2013年02月05日11時37分02秒,0,0,1
エクセル,2013年02月05日11時37分02秒,2013年02月05日11時38分27秒,0,0,0
メール,2013年02月05日11時38分27秒,2013年02月05日11時38分35秒,0,0,0
メール,2013年02月05日11時38分36秒,2013年02月05日11時38分41秒,0,0,0
メール,2013年02月05日11時38分41秒,2013年02月05日11時38分42秒,0,0,0
メール,2013年02月05日11時38分42秒,2013年02月05日11時38分43秒,0,0,0
登録外,2013年02月05日11時38分43秒,2013年02月05日11時39分07秒,0,0,5
テスト　,2013年02月05日11時39分07秒,2013年02月05日11時39分14秒,0,0,26
登録外,2013年02月05日11時39分14秒,2013年02月05日11時39分15秒,0,0,0
テスト　,2013年02月05日11時39分15秒,2013年02月05日11時39分17秒,0,0,0
テスト　,2013年02月05日11時39分17秒,2013年02月05日11時39分18秒,0,0,0
テスト　,2013年02月05日11時39分18秒,2013年02月05日11時39分20秒,0,0,0
メール,2013年02月05日11時39分20秒,2013年02月05日11時39分23秒,0,0,0
メール,2013年02月05日11時39分23秒,2013年02月05日11時39分38秒,0,0,2
テスト　,2013年02月05日11時39分38秒,2013年02月05日11時39分39秒,0,0,3
テスト　,2013年02月05日11時39分39秒,2013年02月05日11時39分40秒,0,0,0
テスト　,2013年02月05日11時39分40秒,2013年02月05日11時39分42秒,0,0,0
テスト　,2013年02月05日11時39分42秒,2013年02月05日11時39分45秒,0,0,4
テスト　,2013年02月05日11時39分45秒,2013年02月05日11時39分57秒,0,0,9
テスト　,2013年02月05日11時39分57秒,2013年02月05日11時39分58秒,0,0,1
テスト　,2013年02月05日11時39分58秒,2013年02月05日11時40分01秒,0,0,0
テスト　,2013年02月05日11時40分01秒,2013年02月05日11時40分02秒,0,0,0
メール,2013年02月05日11時40分02秒,2013年02月05日11時40分03秒,0,0,0
登録外,2013年02月05日11時40分04秒,2013年02月05日11時40分34秒,0,0,80
テスト　,2013年02月05日11時40分35秒,2013年02月05日11時40分36秒,0,0,2
テスト　,2013年02月05日11時40分36秒,2013年02月05日11時40分38秒,0,0,0
テスト　,2013年02月05日11時40分38秒,2013年02月05日11時40分41秒,0,0,3
テスト　,2013年02月05日11時40分41秒,2013年02月05日11時40分44秒,0,0,1
テスト　,2013年02月05日11時40分44秒,2013年02月05日11時40分49秒,0,0,7
メール,2013年02月05日11時40分49秒,2013年02月05日11時40分50秒,0,0,2
テスト　,2013年02月05日11時40分50秒,2013年02月05日11時40分53秒,0,0,4
テスト　,2013年02月05日11時40分53秒,2013年02月05日11時40分55秒,0,0,0
テスト　,2013年02月05日11時40分55秒,2013年02月05日11時41分01秒,0,0,0
登録外,2013年02月05日11時41分01秒,2013年02月05日11時42分49秒,0,0,258
テスト　,2013年02月05日11時42分49秒,2013年02月05日11時42分50秒,0,0,0
テスト　,2013年02月05日11時42分50秒,2013年02月05日11時42分53秒,0,0,2
テスト　,2013年02月05日11時42分53秒,2013年02月05日11時42分54秒,0,0,0
テスト　,2013年02月05日11時42分54秒,2013年02月05日11時42分55秒,0,0,0
テスト　,2013年02月05日11時42分55秒,2013年02月05日11時42分58秒,0,0,6
テスト　,2013年02月05日11時42分58秒,2013年02月05日11時42分59秒,0,0,1
テスト　,2013年02月05日11時42分59秒,2013年02月05日11時43分01秒,0,0,0
テスト　,2013年02月05日11時43分01秒,2013年02月05日11時43分07秒,0,0,0
登録外,2013年02月05日11時43分07秒,2013年02月05日11時44分06秒,0,0,138
テスト　,2013年02月05日11時44分06秒,2013年02月05日11時44分19秒,0,0,0
テスト　,2013年02月05日11時44分19秒,2013年02月05日11時44分20秒,0,0,0
テスト　,2013年02月05日11時44分20秒,2013年02月05日11時44分21秒,0,0,0
テスト　,2013年02月05日11時44分21秒,2013年02月05日11時44分32秒,0,0,0
テスト　,2013年02月05日11時44分32秒,2013年02月05日11時44分33秒,0,0,0
テスト　,2013年02月05日11時44分33秒,2013年02月05日11時44分48秒,0,0,2
テスト　,2013年02月05日11時44分48秒,2013年02月05日11時44分50秒,0,0,2
テスト　,2013年02月05日11時44分50秒,2013年02月05日11時44分59秒,0,0,0
登録外,2013年02月05日11時44分59秒,2013年02月05日11時45分01秒,0,0,0
登録外,2013年02月05日11時45分01秒,2013年02月05日11時45分11秒,0,0,24
テスト　,2013年02月05日11時45分11秒,2013年02月05日11時45分16秒,0,0,2
登録外,2013年02月05日11時45分16秒,2013年02月05日11時45分20秒,0,0,4
テスト　,2013年02月05日11時45分20秒,2013年02月05日11時45分21秒,0,0,0
テスト　,2013年02月05日11時45分21秒,2013年02月05日11時45分24秒,0,0,2
テスト　,2013年02月05日11時45分25秒,2013年02月05日11時45分26秒,0,0,0
登録外,2013年02月05日11時45分26秒,2013年02月05日11時45分29秒,0,0,3
テスト　,2013年02月05日11時45分29秒,2013年02月05日11時45分34秒,0,0,0
テスト　,2013年02月05日11時45分34秒,2013年02月05日11時45分38秒,0,0,0
テスト　,2013年02月05日11時45分38秒,2013年02月05日11時45分41秒,0,0,0
登録外,2013年02月05日11時45分42秒,2013年02月05日11時45分50秒,0,0,17
テスト　,2013年02月05日11時45分51秒,2013年02月05日11時45分52秒,0,0,0
テスト　,2013年02月05日11時45分52秒,2013年02月05日11時45分54秒,0,0,0
テスト　,2013年02月05日11時45分54秒,2013年02月05日11時45分56秒,0,0,0
テスト　,2013年02月05日11時45分56秒,2013年02月05日11時45分57秒,0,0,0
