"","ブラウザ - 打鍵回数","メール - 打鍵回数","ファイル操作 - 打鍵回数","調査　 - 打鍵回数","ＳＱＬサーバ　 - 打鍵回数","エクセル - 打鍵回数","ワード・パワポ - 打鍵回数","文書閲覧　 - 打鍵回数","テスト　 - 打鍵回数","プログラミング・デバッグ - 打鍵回数","登録外 - 打鍵回数"
"2013年02月08日10時40分","0","0","0","0","7","0","0","0","1","0","0"
"2013年02月08日10時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日10時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日10時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日11時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日11時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日11時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日11時15分","0","0","0","0","0","0","0","0","0","43","0"
"2013年02月08日11時20分","0","0","0","0","34","0","0","0","0","39","10"
"2013年02月08日11時25分","0","0","4","0","0","0","0","0","0","0","2"
"2013年02月08日11時30分","0","0","2","0","0","0","0","0","24","23","0"
"2013年02月08日11時35分","2","0","0","0","0","0","0","0","0","98","2"
"2013年02月08日11時40分","1","0","0","0","0","0","0","0","0","66","7"
"2013年02月08日11時45分","2","0","0","0","0","0","0","0","0","163","0"
"2013年02月08日11時50分","0","0","0","0","0","0","0","0","0","309","6"
"2013年02月08日11時55分","0","0","0","0","0","0","0","0","0","253","0"
"2013年02月08日12時00分","0","0","0","0","0","0","0","0","1","129","0"
"2013年02月08日12時05分","0","0","0","0","0","0","0","0","0","94","0"
"2013年02月08日12時10分","1","1","13","0","19","0","0","0","0","11","0"
"2013年02月08日12時15分","0","0","2","0","2","0","0","0","1","130","0"
"2013年02月08日12時20分","8","0","0","15","59","0","0","0","3","2","0"
"2013年02月08日12時25分","0","0","37","71","65","0","0","0","1","0","0"
"2013年02月08日12時30分","0","0","45","0","4","0","0","0","0","112","6"
"2013年02月08日12時35分","370","0","7","0","13","0","0","0","0","0","0"
"2013年02月08日12時40分","0","0","0","0","1","0","0","0","0","48","0"
"2013年02月08日12時45分","0","0","0","0","0","0","0","0","0","58","0"
"2013年02月08日12時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日12時55分","0","0","0","0","0","0","0","0","0","200","0"
"2013年02月08日13時00分","0","0","10","0","0","0","0","0","0","28","0"
"2013年02月08日13時05分","0","0","20","0","4","0","0","0","1","38","0"
"2013年02月08日13時10分","0","0","0","11","76","0","0","0","1","95","0"
"2013年02月08日13時15分","0","0","0","0","0","0","0","0","0","89","0"
"2013年02月08日13時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日13時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日14時00分","0","0","0","0","0","0","0","0","0","22","0"
"2013年02月08日14時05分","0","0","0","0","29","0","0","0","0","41","0"
"2013年02月08日14時10分","0","0","0","0","0","0","0","0","0","103","0"
"2013年02月08日14時15分","0","0","0","0","0","0","0","0","0","130","0"
"2013年02月08日14時20分","0","0","0","0","0","0","0","0","0","114","0"
"2013年02月08日14時25分","0","0","0","0","0","0","0","0","0","147","0"
"2013年02月08日14時30分","0","1","0","0","0","0","0","0","0","50","0"
"2013年02月08日14時35分","0","0","37","0","0","0","0","0","0","0","0"
"2013年02月08日14時40分","0","0","47","0","0","0","0","0","3","78","0"
"2013年02月08日14時45分","0","0","0","0","0","0","0","0","0","358","0"
"2013年02月08日14時50分","0","0","0","0","0","0","0","0","30","12","0"
"2013年02月08日14時55分","0","0","1","0","0","0","0","0","141","14","7"
"2013年02月08日15時00分","0","0","0","0","0","0","0","0","0","327","0"
"2013年02月08日15時05分","0","0","0","0","0","0","0","0","0","52","0"
"2013年02月08日15時10分","0","0","0","0","227","0","0","0","0","24","0"
"2013年02月08日15時15分","0","0","0","0","2","0","0","0","7","0","0"
"2013年02月08日15時20分","0","0","0","0","1","0","0","0","44","0","0"
"2013年02月08日15時25分","0","0","0","0","0","0","0","0","1","253","0"
"2013年02月08日15時30分","0","0","0","0","0","0","0","0","0","234","0"
"2013年02月08日15時35分","38","0","0","0","0","0","0","0","0","148","0"
"2013年02月08日15時40分","0","0","0","0","0","0","0","0","0","252","0"
"2013年02月08日15時45分","0","0","0","0","0","0","0","0","0","61","0"
"2013年02月08日15時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日15時55分","0","0","0","0","0","0","0","0","0","87","0"
"2013年02月08日16時00分","0","0","0","0","0","0","0","0","0","46","0"
"2013年02月08日16時05分","0","0","2","0","0","0","0","0","21","69","0"
"2013年02月08日16時10分","0","0","0","0","0","0","0","0","0","119","0"
"2013年02月08日16時15分","0","0","0","0","0","0","0","0","0","221","0"
"2013年02月08日16時20分","0","0","2","4","201","0","0","0","1","40","0"
"2013年02月08日16時25分","0","0","0","127","125","0","0","0","0","69","0"
"2013年02月08日16時30分","0","0","1","0","3","0","0","0","3","120","0"
"2013年02月08日16時35分","0","0","0","0","0","0","0","0","0","166","0"
"2013年02月08日16時40分","0","0","0","0","0","0","0","0","0","171","0"
"2013年02月08日16時45分","0","0","2","0","25","0","0","0","0","141","0"
"2013年02月08日16時50分","0","0","26","0","26","0","0","0","0","0","0"
"2013年02月08日16時55分","0","0","7","21","1","0","0","0","0","0","0"
"2013年02月08日17時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日17時10分","0","0","1","85","0","0","0","0","0","0","0"
"2013年02月08日17時15分","0","0","0","3","0","0","0","0","0","134","0"
"2013年02月08日17時20分","0","0","14","0","0","0","0","0","0","219","0"
"2013年02月08日17時25分","0","0","27","0","0","0","0","0","0","10","0"
"2013年02月08日17時30分","0","0","0","2","0","0","0","0","0","146","0"
"2013年02月08日17時35分","0","0","0","0","0","0","0","0","0","72","0"
"2013年02月08日17時40分","0","0","0","54","0","0","0","0","1","97","0"
"2013年02月08日17時45分","153","0","0","149","0","0","0","0","0","48","15"
"2013年02月08日17時50分","76","0","0","631","99","0","0","0","0","0","0"
"2013年02月08日17時55分","141","0","0","173","0","0","0","0","0","25","7"
"2013年02月08日18時00分","0","0","0","0","0","0","0","0","0","149","2"
"2013年02月08日18時05分","0","0","0","0","0","0","0","0","0","208","0"
"2013年02月08日18時10分","0","0","0","0","0","0","0","0","0","128","0"
"2013年02月08日18時15分","0","0","13","0","0","0","0","0","0","74","0"
"2013年02月08日18時20分","1","0","0","0","0","0","0","0","0","86","0"
"2013年02月08日18時25分","0","0","0","0","0","0","0","0","0","5","0"
"2013年02月08日18時30分","0","0","0","0","0","0","0","0","0","25","0"
"2013年02月08日18時35分","0","0","0","0","0","0","0","0","0","59","0"
"2013年02月08日18時40分","0","0","0","0","0","0","0","0","0","127","0"
"2013年02月08日18時45分","0","0","0","0","0","0","0","0","0","31","0"
"2013年02月08日18時50分","15","0","0","0","0","0","0","0","0","84","0"
"2013年02月08日18時55分","0","0","0","0","0","0","0","0","0","105","0"
"2013年02月08日19時00分","0","0","0","2","0","0","0","0","0","57","0"
"2013年02月08日19時05分","0","0","0","0","0","0","0","0","0","52","0"
"2013年02月08日19時10分","0","0","0","0","0","0","0","0","0","88","0"
"2013年02月08日19時15分","0","0","0","2","0","0","0","0","0","114","0"
"2013年02月08日19時20分","0","0","0","0","0","0","0","0","0","95","0"
"2013年02月08日19時25分","0","0","0","0","0","0","0","0","0","42","0"
"2013年02月08日19時30分","0","0","0","0","0","0","0","0","0","77","0"
"2013年02月08日19時35分","0","0","0","0","0","0","0","0","0","145","0"
"2013年02月08日19時40分","0","1","14","0","0","0","0","0","0","240","0"
"2013年02月08日19時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日19時50分","0","0","12","0","0","0","0","0","0","0","14"
"2013年02月08日19時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日20時00分","0","0","12","0","66","0","0","0","0","0","2"
"2013年02月08日20時05分","0","0","19","11","0","0","0","0","0","0","0"
"2013年02月08日20時10分","0","0","39","0","17","0","0","0","0","0","1"
"2013年02月08日20時15分","0","0","79","45","0","0","0","0","0","31","0"
"2013年02月08日20時20分","0","81","8","33","0","0","0","0","0","5","0"
"2013年02月08日20時25分","0","2","0","0","0","0","0","0","0","166","0"
"2013年02月08日20時30分","0","0","0","0","0","0","0","0","0","271","0"
"2013年02月08日20時35分","0","0","0","0","34","0","0","0","0","306","5"
"2013年02月08日20時40分","0","0","0","0","0","0","0","0","0","200","9"
"2013年02月08日20時45分","0","0","7","0","0","0","0","0","0","105","4"
"2013年02月08日20時50分","15","0","16","29","0","0","0","0","0","107","1"
"2013年02月08日20時55分","0","0","34","113","0","0","0","0","0","0","0"
"2013年02月08日21時00分","0","0","0","2","0","0","0","0","0","319","0"
"2013年02月08日21時05分","0","0","16","10","1","0","0","0","0","107","0"
"2013年02月08日21時10分","0","0","38","9","235","0","0","0","0","0","0"
"2013年02月08日21時15分","0","0","0","27","39","0","0","0","0","0","0"
"2013年02月08日21時20分","0","0","10","97","0","0","0","0","0","0","0"
"2013年02月08日21時25分","0","0","0","98","1","0","0","0","1","0","0"
"2013年02月08日21時30分","0","0","1","4","4","0","0","0","0","103","34"
"2013年02月08日21時35分","0","0","0","10","0","0","0","0","0","1","0"
"2013年02月08日21時40分","0","0","0","0","0","0","0","0","0","496","0"
"2013年02月08日21時45分","0","0","0","3","0","0","0","0","0","137","0"
"2013年02月08日21時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月08日21時55分","0","0","0","2","0","0","0","0","0","119","0"
"2013年02月08日22時00分","0","0","0","19","0","0","0","0","0","94","20"
"2013年02月08日22時05分","0","0","0","129","10","0","0","0","0","57","23"
"2013年02月08日22時10分","0","0","0","36","0","0","0","0","0","289","0"
"2013年02月08日22時15分","0","0","15","11","0","0","0","0","0","147","0"
"2013年02月08日22時20分","0","0","14","48","0","0","0","0","0","0","0"
"2013年02月08日22時25分","0","0","1","151","0","0","0","0","1","44","3"
"2013年02月08日22時30分","0","0","0","2","0","0","0","0","0","109","0"
"2013年02月08日22時35分","0","0","0","0","0","0","0","0","0","206","0"
"2013年02月08日22時40分","0","0","0","2","0","0","0","0","0","155","0"
"2013年02月08日22時45分","0","0","18","9","5","0","0","0","0","104","26"
"2013年02月08日22時50分","0","0","29","119","4","0","0","0","0","0","0"
"2013年02月08日22時55分","0","0","46","168","0","0","0","0","1","0","0"
"2013年02月08日23時00分","0","0","41","71","0","0","0","0","0","0","1"
"2013年02月08日23時05分","0","0","20","68","0","0","198","0","0","0","0"
"2013年02月08日23時10分","0","0","3","197","0","0","11","0","0","0","0"
"2013年02月08日23時15分","0","0","0","137","0","0","59","0","0","0","0"
"2013年02月12日09時05分","3","0","0","0","0","0","0","0","0","0","0"
"2013年02月12日09時10分","0","2","30","0","0","0","0","0","0","0","0"
